experiment,condition_name,run,time_s,truth_x_m,truth_y_m,truth_z_m,estimate_x_m,estimate_y_m,estimate_z_m,valid_estimate,localization_error_m,active_rays,contributing_uavs,mean_observation_age_s,max_observation_age_s,mean_residual_m,max_residual_m,gated_rejected_observations,condition_number,geometry_quality,packet_loss_count,duplicate_count,out_of_order_count,stale_rejected_count,condition,method
ideal_baseline,ideal,0,23.39999999999995,0.0,0.0,0.0,0.47649874036316847,-0.14161514970221428,-0.48156133743364316,True,0.6921034762979781,24,4,0.4999999999999982,0.9999999999999964,1.860296782329856,4.00160047504518,0,1.6636154828693352,0.0004546516006002576,0,0,0,0,ideal,tro
ideal_baseline,ideal,0,23.599999999999948,0.0,0.0,0.0,0.4481172474067785,0.2708980510019429,-0.40538499608354644,True,0.6622173483907955,24,4,0.4999999999999982,0.9999999999999964,1.8580263772302594,4.200247909891578,0,1.6771451678684681,0.0004546516006002576,0,0,0,0,ideal,tro
ideal_baseline,ideal,0,23.799999999999947,0.0,0.0,0.0,0.8759473641671879,0.019581606118169056,-0.45735630072479827,True,0.988353180751842,24,4,0.4999999999999982,0.9999999999999964,2.0956602892985634,7.847238668504947,0,1.669643669339616,0.0004546516006002576,0,0,0,0,ideal,tro
ideal_baseline,ideal,0,23.999999999999947,0.0,0.0,0.0,0.9825937840879183,0.4313002407060649,-0.4970708493850121,True,1.1826199184309647,24,4,0.4999999999999982,0.9999999999999964,1.9826264682809642,7.953149004113396,0,1.6596844671016566,0.0004546516006002576,0,0,0,0,ideal,tro
ideal_baseline,ideal,0,24.199999999999946,0.0,0.0,0.0,0.6563106452163164,0.2985836712845249,-0.6877737077433672,True,0.9964579995388976,24,4,0.4999999999999982,0.9999999999999964,2.081917060416546,7.711906533473062,0,1.666136372613412,0.0004546516006002576,0,0,0,0,ideal,tro
ideal_baseline,ideal,0,24.399999999999945,0.0,0.0,0.0,0.583991687380298,-0.06249308519137214,-0.562147877471179,True,0.812995641299125,24,4,0.4999999999999982,0.9999999999999964,2.252991156057966,7.708691108128869,0,1.660687773606377,0.00047078075398022294,0,0,0,0,ideal,tro
ideal_baseline,ideal,0,24.599999999999945,0.0,0.0,0.0,-0.03679980521885173,0.14945359985596557,-0.1998908112921632,True,0.2522834529117827,24,4,0.4999999999999982,0.9999999999999964,2.3115592592540932,8.129769949246743,0,1.6642076134809227,0.00047078075398022294,0,0,0,0,ideal,tro
ideal_baseline,ideal,0,24.799999999999944,0.0,0.0,0.0,-0.05882218475142619,0.09536226629909217,-0.15330413046677935,True,0.18988461673027962,24,4,0.4999999999999982,0.9999999999999964,2.529975171702414,8.156954608822035,0,1.6704466066934434,0.0018338359610163538,0,0,0,0,ideal,tro
ideal_baseline,ideal,0,24.999999999999943,0.0,0.0,0.0,0.5682079642655703,-0.13003800427814982,-0.18226307082659762,True,0.6107290726652933,24,4,0.4999999999999982,0.9999999999999964,2.565237492699079,7.529808864635881,0,1.6729200332039562,0.0011758922497674212,0,0,0,0,ideal,tro
ideal_baseline,ideal,0,25.199999999999942,0.0,0.0,0.0,0.45058580221895805,-0.46508395426567306,-0.2676056897562091,True,0.7006735722621434,24,4,0.4999999999999982,0.9999999999999964,2.729107196689316,7.540994456633065,0,1.660464906210796,0.0011758922497674212,0,0,0,0,ideal,tro
