experiment,condition_name,run,seed,packet_loss,method,rmse_m,mean_error_m,median_error_m,p95_error_m,max_error_m,estimate_availability_pct,valid_estimate_count,invalid_fusion_cycles,mean_active_rays,mean_contributing_uavs,mean_observation_age_s,max_observation_age_s,mean_residual_m,max_residual_m,mean_condition_number,final_packet_loss_count,final_duplicate_count,final_out_of_order_count,final_stale_rejected_count,network_transmitted_count,network_dropped_count,network_queued_count,network_delivered_count,network_duplicated_count,received_count,accepted_count,invalid_count,sequence_gap_count,estimated_packet_loss_count,duplicate_count,out_of_order_count,stale_rejected_count,generated_messages,payload_bytes,payload_bytes_per_s,payload_kbit_per_s,stale_rejection_rate
packet_loss,loss_0.0_latest_only,6,1013,0.0,latest_only,1.86199157450619,1.6845013840585474,1.5736801309144022,3.10579808175783,4.3670218009694945,100.0,300,0,4.0,4.0,0.0,0.0,1.6959725477831398,6.24492871350403,1.6949247686797833,0,0,0,0,1200,0,1200,1200,0,1200,1200,0,0,0,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.0_latest_only,7,1014,0.0,latest_only,1.656998196558032,1.5001242093806917,1.3852929887700092,2.7978301893874677,3.474513361810226,100.0,300,0,4.0,4.0,0.0,0.0,1.6305733514182843,6.381245280245578,1.6940703027161428,0,0,0,0,1200,0,1200,1200,0,1200,1200,0,0,0,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.0_latest_only,8,1015,0.0,latest_only,1.860137256705864,1.6877820355055533,1.6357295507850371,3.102715090520063,4.199394527582384,100.0,300,0,4.0,4.0,0.0,0.0,1.621682180151009,6.495811232586416,1.69324730420064,0,0,0,0,1200,0,1200,1200,0,1200,1200,0,0,0,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.0_latest_only,9,1016,0.0,latest_only,1.8808699005375642,1.6975457608358555,1.6238453312760943,3.0142842648231793,4.537898089002421,100.0,300,0,4.0,4.0,0.0,0.0,1.6528499025043386,5.810400480769065,1.694834260661541,0,0,0,0,1200,0,1200,1200,0,1200,1200,0,0,0,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.0_latest_only,10,1017,0.0,latest_only,1.8507056865792988,1.6731456076366091,1.5529824212573855,3.0960462585046002,4.367384281759953,100.0,300,0,4.0,4.0,0.0,0.0,1.6076765788096161,5.245544929559707,1.6911045804441571,0,0,0,0,1200,0,1200,1200,0,1200,1200,0,0,0,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.0_latest_only,11,1018,0.0,latest_only,1.8571072889595661,1.6602815649905964,1.5057270994366765,3.277560273853655,4.89965616613641,100.0,300,0,4.0,4.0,0.0,0.0,1.6477934424895624,7.581374472299065,1.6919617800597122,0,0,0,0,1200,0,1200,1200,0,1200,1200,0,0,0,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.0_latest_only,12,1019,0.0,latest_only,1.9368288247851722,1.732311644302566,1.6099647881420496,3.2429778101467566,4.1055784342934825,100.0,300,0,4.0,4.0,0.0,0.0,1.6440099233098175,5.776625153110616,1.6939946963757337,0,0,0,0,1200,0,1200,1200,0,1200,1200,0,0,0,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.0_latest_only,13,1020,0.0,latest_only,1.8053063831576746,1.6351060204880403,1.5541381244260628,3.108902957236684,4.222603702750672,100.0,300,0,4.0,4.0,0.0,0.0,1.6855945316461962,5.913524815181172,1.6935415543927834,0,0,0,0,1200,0,1200,1200,0,1200,1200,0,0,0,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.0_latest_only,14,1021,0.0,latest_only,1.843682096197289,1.6231899736846442,1.4524384082765138,3.305298084802581,4.821787588364536,100.0,300,0,4.0,4.0,0.0,0.0,1.590833012321091,6.398963588381565,1.69366038569812,0,0,0,0,1200,0,1200,1200,0,1200,1200,0,0,0,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.0_latest_only,15,1022,0.0,latest_only,1.9876079020879367,1.7851097185213605,1.678738250300137,3.2524847566760533,5.367379182116939,100.0,300,0,4.0,4.0,0.0,0.0,1.6426702492138725,5.6795910429757095,1.6951936852173923,0,0,0,0,1200,0,1200,1200,0,1200,1200,0,0,0,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.0_latest_only,16,1023,0.0,latest_only,1.8142134588845227,1.6295817405385378,1.502453702564884,3.216961126412243,4.389283793504909,100.0,300,0,4.0,4.0,0.0,0.0,1.6158341825752438,5.2031079678195695,1.6937169978339566,0,0,0,0,1200,0,1200,1200,0,1200,1200,0,0,0,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.0_latest_only,17,1024,0.0,latest_only,1.7559712865774975,1.5743201196196444,1.4765488108165266,3.0158909140260515,4.280177665061247,100.0,300,0,4.0,4.0,0.0,0.0,1.6282251014023568,6.15509134433702,1.6938211076970713,0,0,0,0,1200,0,1200,1200,0,1200,1200,0,0,0,0,0,0,1200,64,1280.0,10.24,0.0
