experiment,condition_name,run,time_s,truth_x_m,truth_y_m,truth_z_m,estimate_x_m,estimate_y_m,estimate_z_m,valid_estimate,localization_error_m,active_rays,contributing_uavs,mean_observation_age_s,max_observation_age_s,mean_residual_m,max_residual_m,gated_rejected_observations,condition_number,geometry_quality,packet_loss_count,duplicate_count,out_of_order_count,stale_rejected_count,outlier_rate,method
outliers,outlier_0.0_gating_off,0,36.79999999999998,0.0,0.0,0.0,-0.06955082326138513,0.44202019195612063,-0.31284124988228657,True,0.5459751045067655,20,4,0.4000000000000057,0.8000000000000114,1.6454442521690542,3.4287509277526964,0,1.6716576097208409,0.00032315687047150787,0,0,0,0,0.0,gating_off
outliers,outlier_0.0_gating_off,0,36.999999999999986,0.0,0.0,0.0,0.07820732051188047,0.9319104266800458,-0.6675889044118122,True,1.1490206149718971,20,4,0.4000000000000057,0.8000000000000114,1.9828277819711286,5.301613229362207,0,1.6709839177378238,0.0008266081809437257,0,0,0,0,0.0,gating_off
outliers,outlier_0.0_gating_off,0,37.19999999999999,0.0,0.0,0.0,0.32278842037260985,0.3922361273386886,-0.20459491625295767,True,0.5476318322311545,20,4,0.4000000000000057,0.8000000000000114,1.886791875115443,6.042599191601187,0,1.6727820817103223,0.0008266081809437257,0,0,0,0,0.0,gating_off
outliers,outlier_0.0_gating_off,0,37.39999999999999,0.0,0.0,0.0,0.5186127166429808,0.9593267512874959,-0.7369604257383964,True,1.3161981745558502,20,4,0.4000000000000057,0.8000000000000114,1.9751099777841525,5.349694528599697,0,1.6688471875936093,0.0008266081809437257,0,0,0,0,0.0,gating_off
outliers,outlier_0.0_gating_off,0,37.599999999999994,0.0,0.0,0.0,0.28573911164570526,1.0490625750789988,-0.6910712847703187,True,1.2883162061347966,20,4,0.4000000000000057,0.8000000000000114,2.0044491056399485,5.268508695906133,0,1.662187959278763,0.0010677675115151103,0,0,0,0,0.0,gating_off
outliers,outlier_0.0_gating_off,0,37.8,0.0,0.0,0.0,0.5639993203018872,0.654067388286086,-0.5778064002298999,True,1.039114824197503,20,4,0.4000000000000057,0.8000000000000114,2.519703778919006,5.667265222933056,0,1.6604284682746218,0.001537228864448694,0,0,0,0,0.0,gating_off
outliers,outlier_0.0_gating_off,0,38.0,0.0,0.0,0.0,0.030158497567497413,0.049070790390845526,-0.08009665941165299,True,0.09865572610861158,20,4,0.4000000000000057,0.8000000000000114,2.4519844773330766,6.040236647557061,0,1.6688029196694618,0.001537228864448694,0,0,0,0,0.0,gating_off
outliers,outlier_0.0_gating_off,0,38.2,0.0,0.0,0.0,-0.24113568558610196,0.8355465942334509,0.038929810691878584,True,0.8705171222662447,20,4,0.4000000000000057,0.8000000000000114,2.7330871696434587,5.859249761861208,0,1.6824782110681427,0.0035335851061750515,0,0,0,0,0.0,gating_off
outliers,outlier_0.0_gating_off,0,38.400000000000006,0.0,0.0,0.0,-0.18482653510404898,0.6600993102647674,0.13015870068274168,True,0.6977343583728763,20,4,0.4000000000000057,0.8000000000000114,2.6120735969988873,5.431353664273323,0,1.6818179271118274,0.002223577107753635,0,0,0,0,0.0,gating_off
outliers,outlier_0.0_gating_off,0,38.60000000000001,0.0,0.0,0.0,-0.15821162320330565,0.6007180762695091,0.24573505034879595,True,0.6680410465259525,20,4,0.4000000000000057,0.8000000000000114,2.548280708701612,5.3943679969413685,0,1.7007470896633634,0.0024934710502622377,0,0,0,0,0.0,gating_off
outliers,outlier_0.0_gating_off,0,38.80000000000001,0.0,0.0,0.0,-0.8621095261322271,0.6107090975098033,0.026206920759529975,True,1.0568279138652934,20,4,0.4000000000000057,0.8000000000000114,2.4998842494812292,7.038157459563299,0,1.7027666181774523,0.0024934710502622377,0,0,0,0,0.0,gating_off
outliers,outlier_0.0_gating_off,0,39.000000000000014,0.0,0.0,0.0,-0.32817744612693683,0.5362970948367771,-0.4804505879178129,True,0.7912950003047774,20,4,0.4000000000000057,0.8000000000000114,2.2659932683952633,6.821353343833769,0,1.7114700577331445,0.0029857159910037095,0,0,0,0,0.0,gating_off
outliers,outlier_0.0_gating_off,0,39.20000000000002,0.0,0.0,0.0,0.0576271284200802,-0.3147926120872972,-0.6466672558028785,True,0.721521873737944,20,4,0.4000000000000057,0.8000000000000114,1.780672200099144,6.094026301529584,0,1.6975543426686799,0.001838830301554056,0,0,0,0,0.0,gating_off
outliers,outlier_0.0_gating_off,0,39.40000000000002,0.0,0.0,0.0,-0.29250876870056697,-0.35596646662967907,-0.21449021210482827,True,0.5082121173489613,20,4,0.4000000000000057,0.8000000000000114,1.8348059807510506,6.22915746611087,0,1.710335738981427,0.0004721129202736346,0,0,0,0,0.0,gating_off
outliers,outlier_0.0_gating_off,0,39.60000000000002,0.0,0.0,0.0,0.23796466509738617,-0.15786624641216687,-0.32816134363159777,True,0.43501586298119493,20,4,0.4000000000000057,0.8000000000000114,1.9411755476674561,6.432254967974286,0,1.687559539584747,0.002235403135191997,0,0,0,0,0.0,gating_off
outliers,outlier_0.0_gating_off,0,39.800000000000026,0.0,0.0,0.0,0.47775231330543194,-0.031028434139518973,0.10230053913050259,True,0.4895665806611329,20,4,0.4000000000000057,0.8000000000000114,1.6915977489102232,4.3295509670540095,0,1.6833461961682301,0.002046568276241677,0,0,0,0,0.0,gating_off
outliers,outlier_0.0_gating_off,0,40.00000000000003,0.0,0.0,0.0,0.5590754329431936,-0.13427029414639047,0.10271197655865663,True,0.5840749966736837,20,4,0.4000000000000057,0.8000000000000114,1.7723632477481068,4.292799297717321,0,1.6731469729343473,0.0020406833163123393,0,0,0,0,0.0,gating_off
outliers,outlier_0.0_gating_off,0,40.20000000000003,0.0,0.0,0.0,0.36364680845769837,0.16411333950309956,-0.09482524305489372,True,0.41007806113561995,20,4,0.4000000000000057,0.8000000000000114,1.9175793353672,4.254622540405145,0,1.6777313158182696,0.0017937485105774295,0,0,0,0,0.0,gating_off
outliers,outlier_0.0_gating_off,0,40.400000000000034,0.0,0.0,0.0,0.31817627024977624,0.4917038711737235,-0.3778116284295441,True,0.6969580062341405,20,4,0.4000000000000057,0.8000000000000114,2.0448574369425847,4.068759327871922,0,1.667950436665949,0.0020593864790900878,0,0,0,0,0.0,gating_off
outliers,outlier_0.0_gating_off,0,40.60000000000004,0.0,0.0,0.0,-0.23006796375304256,0.3721919093620637,-0.04230299050539065,True,0.4395993952972969,20,4,0.4000000000000057,0.8000000000000114,2.012876330359516,3.652151585692584,0,1.6722152781665311,0.001369294257965356,0,0,0,0,0.0,gating_off
outliers,outlier_0.0_gating_off,0,40.80000000000004,0.0,0.0,0.0,-0.23549802915793822,0.8194027415286576,-0.39667395468911776,True,0.9403352598359042,20,4,0.4000000000000057,0.8000000000000114,1.9993211831309359,3.8547836984626485,0,1.6724522088646152,0.0036349914246572566,0,0,0,0,0.0,gating_off
outliers,outlier_0.0_gating_off,0,41.00000000000004,0.0,0.0,0.0,-0.5086205291791153,0.9850164453921326,-0.13590801776391526,True,1.1168810275440766,20,4,0.4000000000000057,0.8000000000000114,1.927314835931759,3.685258337159882,0,1.6654991067680402,0.0005918680278776064,0,0,0,0,0.0,gating_off
outliers,outlier_0.0_gating_off,0,41.200000000000045,0.0,0.0,0.0,-0.3125387274694099,0.8250521890088229,0.07483528893809518,True,0.8854331658724428,20,4,0.4000000000000057,0.8000000000000114,1.9849008048166472,3.4266083144729813,0,1.6685671252757364,0.002084041945895349,0,0,0,0,0.0,gating_off
outliers,outlier_0.0_gating_off,0,41.40000000000005,0.0,0.0,0.0,-0.2923832484021598,0.44894285303758835,0.266839826399071,True,0.598532490506919,20,4,0.4000000000000057,0.8000000000000114,1.7478994648629604,3.554397638691456,0,1.670762209616814,0.0013519901768956398,0,0,0,0,0.0,gating_off
outliers,outlier_0.0_gating_off,0,41.60000000000005,0.0,0.0,0.0,-0.39557664215705796,0.27847679507503714,-0.19190218199831538,True,0.5204389038794389,20,4,0.4000000000000057,0.8000000000000114,1.7612987355271534,3.306382217067564,0,1.6688837822306808,0.00023321234273785484,0,0,0,0,0.0,gating_off
outliers,outlier_0.0_gating_off,0,41.800000000000054,0.0,0.0,0.0,-0.38501083921273677,0.01885329081091913,0.30647108256706634,True,0.49245641160972464,20,4,0.4000000000000057,0.8000000000000114,1.6251113054336195,3.0171712363827066,0,1.6925909639118983,0.00015855338941528257,0,0,0,0,0.0,gating_off
outliers,outlier_0.0_gating_off,0,42.00000000000006,0.0,0.0,0.0,-0.26872059344587823,-0.14485302761943816,0.1382533850350103,True,0.3351225976058038,20,4,0.4000000000000057,0.8000000000000114,1.6669964085361904,4.028463917406361,0,1.6974369105052884,0.00015855338941528257,0,0,0,0,0.0,gating_off
outliers,outlier_0.0_gating_off,0,42.20000000000006,0.0,0.0,0.0,-0.03908180708925603,0.14525063658856235,0.2571013499385698,True,0.2978695003100844,20,4,0.4000000000000057,0.8000000000000114,1.6631964406976105,4.731377810490036,0,1.7036651603798727,0.00015855338941528257,0,0,0,0,0.0,gating_off
outliers,outlier_0.0_gating_off,0,42.40000000000006,0.0,0.0,0.0,0.2495213449273546,0.28996208925845723,0.2094243298353162,True,0.4361163430880075,20,4,0.4000000000000057,0.8000000000000114,1.7206646479290917,4.487576495144886,0,1.7106755063356385,0.00017733434551155824,0,0,0,0,0.0,gating_off
outliers,outlier_0.0_gating_off,0,42.600000000000065,0.0,0.0,0.0,0.6626101360202976,0.5731455116121273,0.7010128063450444,True,1.1220369532674577,20,4,0.4000000000000057,0.8000000000000114,1.7856623858186924,4.9609486259819615,0,1.6974472504429643,0.00017733434551155824,0,0,0,0,0.0,gating_off
outliers,outlier_0.0_gating_off,0,42.80000000000007,0.0,0.0,0.0,0.8623039974978666,0.1998705806749405,0.48445115330915506,True,1.0090636020899322,20,4,0.4000000000000057,0.8000000000000114,1.8594253170274673,4.7532319263257925,0,1.672603565161603,0.0016294760728467548,0,0,0,0,0.0,gating_off
outliers,outlier_0.0_gating_off,0,43.00000000000007,0.0,0.0,0.0,0.6373117695825068,-0.051809732087408154,0.683808792293763,True,0.9361864154139442,20,4,0.4000000000000057,0.8000000000000114,2.0094958591711265,3.967658323891531,0,1.67416969429588,0.0016294760728467548,0,0,0,0,0.0,gating_off
outliers,outlier_0.0_gating_off,0,43.200000000000074,0.0,0.0,0.0,0.04784301422794388,-0.21582484792313408,0.10892790766744105,True,0.2464439247785706,20,4,0.4000000000000057,0.8000000000000114,2.2365308155264567,5.732745528452018,0,1.6728626088497995,0.0014958044965759836,0,0,0,0,0.0,gating_off
outliers,outlier_0.0_gating_off,0,43.40000000000008,0.0,0.0,0.0,-0.4899534272834394,-0.5363865933297469,-0.12004376041493481,True,0.7363256364036486,20,4,0.4000000000000057,0.8000000000000114,2.211810586256181,5.548386254037992,0,1.675795775274636,0.0014958044965759836,0,0,0,0,0.0,gating_off
outliers,outlier_0.0_gating_off,0,43.60000000000008,0.0,0.0,0.0,-0.5327393351531987,-0.6025590189876218,-0.7009177266934036,True,1.0668524875426058,20,4,0.4000000000000057,0.8000000000000114,1.9899194588944915,5.0182770365945055,0,1.6730209234586237,0.0019632700694236956,0,0,0,0,0.0,gating_off
outliers,outlier_0.0_gating_off,0,43.80000000000008,0.0,0.0,0.0,-0.48092917179860056,-0.23244644562318756,-1.208415339159213,True,1.321208481007073,20,4,0.4000000000000057,0.8000000000000114,1.8751274242022706,4.426747730627365,0,1.6661058785961913,0.0013984043077304423,0,0,0,0,0.0,gating_off
outliers,outlier_0.0_gating_off,0,44.000000000000085,0.0,0.0,0.0,-0.5147827532106748,0.35380422612626306,-1.317515334982932,True,1.4580896307645679,20,4,0.4000000000000057,0.8000000000000114,1.7942384080050193,4.132194036471222,0,1.6555483685330605,0.0013984043077304423,0,0,0,0,0.0,gating_off
outliers,outlier_0.0_gating_off,0,44.20000000000009,0.0,0.0,0.0,-0.4632541364929529,1.0061569340993086,-0.7741865032597043,True,1.3514144119563916,20,4,0.4000000000000057,0.8000000000000114,1.8597258045482707,6.267710596186464,0,1.6759228503193637,0.0013984043077304423,0,0,0,0,0.0,gating_off
outliers,outlier_0.0_gating_off,0,44.40000000000009,0.0,0.0,0.0,-0.1404755503679803,0.9374979309780818,-0.21752483336708225,True,0.9726010507760867,20,4,0.4000000000000057,0.8000000000000114,2.105473046227346,6.010531011338601,0,1.687117365589387,0.00037618008704783784,0,0,0,0,0.0,gating_off
outliers,outlier_0.0_gating_off,0,44.600000000000094,0.0,0.0,0.0,-0.006382619885172481,1.1381687115920323,-0.2920425819317648,True,1.1750564341958376,20,4,0.4000000000000057,0.8000000000000114,2.229013360443097,5.852380637387497,0,1.7032832133535774,0.0004541318924357549,0,0,0,0,0.0,gating_off
outliers,outlier_0.0_gating_off,0,44.8000000000001,0.0,0.0,0.0,-0.1145596275410871,1.1407034078613312,0.2278290182899469,True,1.1688602288313894,20,4,0.4000000000000057,0.8000000000000114,1.9639753137701372,6.094338830976062,0,1.7090934109040763,0.0004541318924357549,0,0,0,0,0.0,gating_off
outliers,outlier_0.0_gating_off,0,45.0000000000001,0.0,0.0,0.0,0.04782506665221602,0.880231825717491,0.3763806984648729,True,0.9585185100889507,20,4,0.4000000000000057,0.8000000000000114,1.8532080258492853,6.279567344481373,0,1.6941246595457964,0.0004541318924357549,0,0,0,0,0.0,gating_off
outliers,outlier_0.0_gating_off,0,45.2000000000001,0.0,0.0,0.0,-0.016979083862002368,0.14039758352299997,0.40058276274067345,True,0.42481327727937285,20,4,0.4000000000000057,0.8000000000000114,1.493408078598314,6.662481816300167,0,1.6851196310886891,0.0004541318924357549,0,0,0,0,0.0,gating_off
outliers,outlier_0.0_gating_off,0,45.400000000000105,0.0,0.0,0.0,-0.236048236972701,0.5121353671418605,0.23319416037843776,True,0.6102302195811455,20,4,0.4000000000000057,0.8000000000000114,1.5518522552437388,6.405842971755271,0,1.6623224449646994,0.0012605491109277083,0,0,0,0,0.0,gating_off
outliers,outlier_0.0_gating_off,0,45.60000000000011,0.0,0.0,0.0,-0.41317497491637706,0.1272027529509634,0.5476060468987352,True,0.6976865219104583,20,4,0.4000000000000057,0.8000000000000114,1.2462601591541416,3.3595217474376327,0,1.6820080326611724,0.00085909498995413,0,0,0,0,0.0,gating_off
outliers,outlier_0.0_gating_off,0,45.80000000000011,0.0,0.0,0.0,-0.45246115411106874,0.0024721175979540346,0.44197690988045046,True,0.6325114988776175,20,4,0.4000000000000057,0.8000000000000114,1.3805908231573503,3.292503283506985,0,1.6767977337431208,0.001112282946685282,0,0,0,0,0.0,gating_off
outliers,outlier_0.0_gating_off,0,46.000000000000114,0.0,0.0,0.0,-0.4396749189950326,0.1777235597478098,0.38572969953632835,True,0.6112995167568087,20,4,0.4000000000000057,0.8000000000000114,1.394565129887368,3.3212487013012972,0,1.6820960975033472,0.0004264003660646998,0,0,0,0,0.0,gating_off
outliers,outlier_0.0_gating_off,0,46.20000000000012,0.0,0.0,0.0,-0.2685544220738348,0.4382576543816721,0.1677187572134388,True,0.5406670239257771,20,4,0.4000000000000057,0.8000000000000114,1.5037859539591998,3.6050575407981684,0,1.6820945371684664,0.0004264003660646998,0,0,0,0,0.0,gating_off
outliers,outlier_0.0_gating_off,0,46.40000000000012,0.0,0.0,0.0,0.15922143917584683,-0.22305301898462673,-0.013386913698335414,True,0.2743780702420491,20,4,0.4000000000000057,0.8000000000000114,1.4084879486621467,3.155534705683232,0,1.6733389800114022,0.0004264003660646998,0,0,0,0,0.0,gating_off
outliers,outlier_0.0_gating_off,0,46.60000000000012,0.0,0.0,0.0,0.23727170828644853,-0.1971636896959568,0.2796371335646706,True,0.4163752040599422,20,4,0.4000000000000057,0.8000000000000114,1.5551919677834682,3.4025847975687458,0,1.6667015708419965,0.0004264003660646998,0,0,0,0,0.0,gating_off
outliers,outlier_0.0_gating_off,0,46.800000000000125,0.0,0.0,0.0,0.38342369729248604,-0.24522184492738594,0.29335152181057966,True,0.5414818558581754,20,4,0.4000000000000057,0.8000000000000114,1.5720063735268734,3.3608365700408713,0,1.667873144504325,0.0005626071080006964,0,0,0,0,0.0,gating_off
outliers,outlier_0.0_gating_off,0,47.00000000000013,0.0,0.0,0.0,0.4233371766670479,-0.10095475213161385,0.34273087415137704,True,0.5539590952615093,20,4,0.4000000000000057,0.8000000000000114,1.6154087942862467,3.441241230390818,0,1.6649445705524755,0.0009217300465645977,0,0,0,0,0.0,gating_off
outliers,outlier_0.0_gating_off,0,47.20000000000013,0.0,0.0,0.0,0.45104027673725117,-0.6947574274460714,0.5128764993528426,True,0.9742522865352309,20,4,0.4000000000000057,0.8000000000000114,1.6644380478808767,4.066394309717138,0,1.673346091292037,0.001223104559397461,0,0,0,0,0.0,gating_off
outliers,outlier_0.0_gating_off,0,47.400000000000134,0.0,0.0,0.0,0.13194600026663017,-0.36012716085049024,0.568724025204648,True,0.6859652584596202,20,4,0.4000000000000057,0.8000000000000114,1.5475022883233875,4.388148979503182,0,1.6763358768194292,0.00017751090393921973,0,0,0,0,0.0,gating_off
outliers,outlier_0.0_gating_off,0,47.600000000000136,0.0,0.0,0.0,-0.04626804126943698,-0.529566769983342,0.5569532428132146,True,0.7699211714153961,20,4,0.4000000000000057,0.8000000000000114,1.7799588821405692,4.52091141580922,0,1.66924293896801,0.00017751090393921973,0,0,0,0,0.0,gating_off
outliers,outlier_0.0_gating_off,0,47.80000000000014,0.0,0.0,0.0,-0.3542164551652802,-0.5017699077897071,0.6922852137228076,True,0.9254734759096997,20,4,0.4000000000000057,0.8000000000000114,1.755768572432567,4.3029406140693345,0,1.6885033832821994,0.00017751090393921973,0,0,0,0,0.0,gating_off
outliers,outlier_0.0_gating_off,0,48.00000000000014,0.0,0.0,0.0,-0.36232773340720487,-0.756017064781262,0.6229004754747705,True,1.0444367817073337,20,4,0.4000000000000057,0.8000000000000114,1.720667438415043,4.3627132968766675,0,1.667872865589316,0.00017751090393921973,0,0,0,0,0.0,gating_off
outliers,outlier_0.0_gating_off,0,48.200000000000145,0.0,0.0,0.0,-0.3312270533388903,0.09061963142634359,0.6834991575709184,True,0.7649146206365555,20,4,0.4000000000000057,0.8000000000000114,1.7331785075999402,4.5008377536960955,0,1.672881919898159,0.000629795968211173,0,0,0,0,0.0,gating_off
outliers,outlier_0.0_gating_off,0,48.40000000000015,0.0,0.0,0.0,-0.22147036533206715,0.23088792647247441,0.621209073281701,True,0.6987553720999845,20,4,0.4000000000000057,0.8000000000000114,1.9289967664398322,4.502315005365822,0,1.6724527912337848,0.0014426639274680204,0,0,0,0,0.0,gating_off
outliers,outlier_0.0_gating_off,0,48.60000000000015,0.0,0.0,0.0,-0.2329977737974902,0.7707608596730731,0.3151357252379576,True,0.8646795884718308,20,4,0.4000000000000057,0.8000000000000114,1.6386897320982634,3.871400692751026,0,1.6756625617843615,4.404636506221481e-06,0,0,0,0,0.0,gating_off
outliers,outlier_0.0_gating_off,0,48.80000000000015,0.0,0.0,0.0,0.014125949027607155,0.8155111402361274,0.007030370332067417,True,0.8156637716560452,20,4,0.4000000000000057,0.8000000000000114,1.7259312204905701,4.781394347415078,0,1.680595734708051,4.404636506221481e-06,0,0,0,0,0.0,gating_off
outliers,outlier_0.0_gating_off,0,49.000000000000156,0.0,0.0,0.0,0.3064237786422795,0.8149155437248596,0.21254815941447583,True,0.8961917181006962,20,4,0.4000000000000057,0.8000000000000114,1.7772008257478755,5.007617604839024,0,1.6744642797799036,0.0007314577681940076,0,0,0,0,0.0,gating_off
outliers,outlier_0.0_gating_off,0,49.20000000000016,0.0,0.0,0.0,0.46150065468463203,0.07271870240135886,0.34051180015788907,True,0.5781168999432965,20,4,0.4000000000000057,0.8000000000000114,1.7829599326705576,4.916822750014814,0,1.6676741411023388,0.0012431013741878438,0,0,0,0,0.0,gating_off
outliers,outlier_0.0_gating_off,0,49.40000000000016,0.0,0.0,0.0,0.7736344751818544,-0.355083186050318,0.2187156391606119,True,0.8788804816463857,20,4,0.4000000000000057,0.8000000000000114,1.716818178704931,4.735733934083381,0,1.6643454459305065,0.0011941079714169903,0,0,0,0,0.0,gating_off
outliers,outlier_0.0_gating_off,0,49.600000000000165,0.0,0.0,0.0,0.7193595242219328,-0.9058778315872115,0.14566612998383577,True,1.1658951034610368,20,4,0.4000000000000057,0.8000000000000114,1.674982891503116,4.484380710710163,0,1.6751646407803342,0.0011941079714169903,0,0,0,0,0.0,gating_off
outliers,outlier_0.0_gating_off,0,49.80000000000017,0.0,0.0,0.0,0.5653843528262662,-0.7696387095143282,0.23616034968721536,True,0.9837555185959793,20,4,0.4000000000000057,0.8000000000000114,1.5304231744765215,4.241704413759993,0,1.6839264952715465,0.0009142119719617375,0,0,0,0,0.0,gating_off
outliers,outlier_0.0_gating_off,0,50.00000000000017,0.0,0.0,0.0,0.7796871719415422,-0.6037606112627907,-0.1681336929147707,True,1.0003538876296614,20,4,0.4000000000000057,0.8000000000000114,1.771231773910813,4.142389493207365,0,1.6766840003691645,0.0009142119719617375,0,0,0,0,0.0,gating_off
outliers,outlier_0.0_gating_off,0,50.20000000000017,0.0,0.0,0.0,0.9118454754709935,-1.0656891405852689,-0.6763818575383675,True,1.557128104140871,20,4,0.4000000000000057,0.8000000000000114,1.9389122473357019,4.9707948224878304,0,1.664651103954119,0.0019943550421714336,0,0,0,0,0.0,gating_off
outliers,outlier_0.0_gating_off,0,50.400000000000176,0.0,0.0,0.0,0.6065971655028191,-0.5503422032864295,-0.5211020152850915,True,0.9707646327758339,20,4,0.4000000000000057,0.8000000000000114,1.9696885183246053,5.538474773432673,0,1.6854938197794986,0.001798630512531322,0,0,0,0,0.0,gating_off
outliers,outlier_0.0_gating_off,0,50.60000000000018,0.0,0.0,0.0,0.8263061449667559,-0.2521619867478246,-0.2782662438847885,True,0.9076340756363106,20,4,0.4000000000000057,0.8000000000000114,1.8536748456929477,5.865499041778581,0,1.677552663721029,0.0011668542838494378,0,0,0,0,0.0,gating_off
outliers,outlier_0.0_gating_off,0,50.80000000000018,0.0,0.0,0.0,0.8827566347783431,-0.3572649431131108,-0.19971729424548054,True,0.9730285265312293,20,4,0.4000000000000057,0.8000000000000114,1.81909220417669,5.781570560023414,0,1.6748821334259845,0.0007439527336238103,0,0,0,0,0.0,gating_off
outliers,outlier_0.0_gating_off,0,51.000000000000185,0.0,0.0,0.0,0.5636678824519864,-0.1827104105551003,-0.10017315449109193,True,0.6009486140376861,20,4,0.4000000000000057,0.8000000000000114,1.5887102009022063,6.01522136772333,0,1.6924546830563956,0.0007439527336238103,0,0,0,0,0.0,gating_off
outliers,outlier_0.0_gating_off,0,51.20000000000019,0.0,0.0,0.0,0.5177845132840112,0.17475741938706282,0.023431973368954417,True,0.5469826461630657,20,4,0.4000000000000057,0.8000000000000114,1.3513816342675862,3.7730240922077067,0,1.6740731993706763,0.0007439527336238103,0,0,0,0,0.0,gating_off
outliers,outlier_0.0_gating_off,0,51.40000000000019,0.0,0.0,0.0,0.2730881823761097,0.5493576787196739,0.09385900577925844,True,0.6206291384455186,20,4,0.4000000000000057,0.8000000000000114,1.8243454509457648,4.609736105081467,0,1.662429493479057,0.0007439527336238103,0,0,0,0,0.0,gating_off
outliers,outlier_0.0_gating_off,0,51.60000000000019,0.0,0.0,0.0,-0.014040983600759206,0.2777234235043578,0.15703282481556888,True,0.31935365545585165,20,4,0.4000000000000057,0.8000000000000114,2.1710295841208267,4.840948966522357,0,1.6645195399095216,0.0002620853624963457,0,0,0,0,0.0,gating_off
outliers,outlier_0.0_gating_off,0,51.800000000000196,0.0,0.0,0.0,0.03962349343630476,0.41560320529541167,0.10332404242448434,True,0.4300836002765667,20,4,0.4000000000000057,0.8000000000000114,2.031935106183512,4.701952516943058,0,1.6732597113738557,0.0018662227964147302,0,0,0,0,0.0,gating_off
outliers,outlier_0.0_gating_off,0,52.0000000000002,0.0,0.0,0.0,0.10683048028473198,-0.1567825760157057,0.07538116686976121,True,0.20414663352265652,20,4,0.4000000000000057,0.8000000000000114,2.1934930752341013,5.231935400220719,0,1.6897349000575537,0.0011161347463800571,0,0,0,0,0.0,gating_off
outliers,outlier_0.0_gating_off,0,52.2000000000002,0.0,0.0,0.0,0.03894769327818264,0.028568367369010115,0.5989945687887794,True,0.6009389052676469,20,4,0.4000000000000057,0.8000000000000114,2.6165506243856544,5.248081311505071,0,1.6773688136911367,0.0011161347463800571,0,0,0,0,0.0,gating_off
outliers,outlier_0.0_gating_off,0,52.400000000000205,0.0,0.0,0.0,0.3747669782220739,-0.4945091641717079,0.40898203552249585,True,0.743139224368913,20,4,0.4000000000000057,0.8000000000000114,2.2160293167811673,5.1072247219920435,0,1.6686229767176226,0.00025033342049098626,0,0,0,0,0.0,gating_off
outliers,outlier_0.0_gating_off,0,52.60000000000021,0.0,0.0,0.0,0.7859002194707652,-0.6658227341114273,0.32874224477949693,True,1.0812171529005985,20,4,0.4000000000000057,0.8000000000000114,2.1180284193595034,5.1983626150504945,0,1.6661671406945624,0.00025033342049098626,0,0,0,0,0.0,gating_off
outliers,outlier_0.0_gating_off,0,52.80000000000021,0.0,0.0,0.0,0.4921610093439502,-0.823894618964479,0.26381942281859494,True,0.9953017080932879,20,4,0.4000000000000057,0.8000000000000114,2.221367665626602,5.326467526898887,0,1.671946638480231,0.00025033342049098626,0,0,0,0,0.0,gating_off
outliers,outlier_0.0_gating_off,0,53.00000000000021,0.0,0.0,0.0,-0.34651933418247854,-0.3539181311817048,0.2815131712676942,True,0.5697221762742019,20,4,0.4000000000000057,0.8000000000000114,2.240174395262783,5.325322418027325,0,1.6840921847582255,0.0007237632410977842,0,0,0,0,0.0,gating_off
outliers,outlier_0.0_gating_off,0,53.200000000000216,0.0,0.0,0.0,-0.5517685947752071,-0.4157252342186024,0.11991588192009407,True,0.7011817676487264,20,4,0.4000000000000057,0.8000000000000114,1.7463540985937283,4.077155155416522,0,1.7065445590992943,0.0007237632410977842,0,0,0,0,0.0,gating_off
outliers,outlier_0.0_gating_off,0,53.40000000000022,0.0,0.0,0.0,-0.8391698467703751,-0.22701157343764208,-0.14104072485819677,True,0.8807001602542005,20,4,0.4000000000000057,0.8000000000000114,2.0106965782188997,5.576713614941295,0,1.6956459291612713,0.0014511111873045772,0,0,0,0,0.0,gating_off
outliers,outlier_0.0_gating_off,0,53.60000000000022,0.0,0.0,0.0,-0.9706496962083574,-0.4681720618292227,-0.37075590844044654,True,1.1396516379448163,20,4,0.4000000000000057,0.8000000000000114,2.053502666425028,5.5263607123476834,0,1.6864321915435936,0.0014511111873045772,0,0,0,0,0.0,gating_off
outliers,outlier_0.0_gating_off,0,53.800000000000225,0.0,0.0,0.0,-0.5866754450910854,-0.23622410647354863,-0.18321054089224306,True,0.6584497009233719,20,4,0.4000000000000057,0.8000000000000114,2.193441386923773,5.420203655223212,0,1.6775525174465291,0.0009788786799001378,0,0,0,0,0.0,gating_off
outliers,outlier_0.0_gating_off,0,54.00000000000023,0.0,0.0,0.0,0.274165298417164,-0.5758316274690936,0.19495313425553149,True,0.6668998415099023,20,4,0.4000000000000057,0.8000000000000114,2.2301863955631496,5.508605921169281,0,1.6683669486931165,0.0006423040871315614,0,0,0,0,0.0,gating_off
outliers,outlier_0.0_gating_off,0,54.20000000000023,0.0,0.0,0.0,0.03350381468331757,-0.15411417679277253,-0.22756409086390567,True,0.27687379893656233,20,4,0.4000000000000057,0.8000000000000114,2.1530833386922716,5.0905441147492265,0,1.6839235978084557,0.0006423040871315614,0,0,0,0,0.0,gating_off
outliers,outlier_0.0_gating_off,0,54.40000000000023,0.0,0.0,0.0,0.33574012593317054,-0.3064450583953337,0.3918038667219719,True,0.600116885243891,20,4,0.4000000000000057,0.8000000000000114,1.9847574835374011,5.202695462812876,0,1.691141758868652,0.0006423040871315614,0,0,0,0,0.0,gating_off
