experiment_name,condition_name,method,time_s,truth_x_m,truth_y_m,truth_z_m,estimate_x_m,estimate_y_m,estimate_z_m,valid_estimate,localization_error_m,active_rays,contributing_uavs,mean_observation_age_s,max_observation_age_s,mean_residual_m,max_residual_m,gated_rejected_observations,condition_number,geometry_quality,packet_loss_count,duplicate_count,out_of_order_count,stale_rejected_count
1C_delay_sweep,delay_0s,tro_sliding_window_fusion,0.0,0.0,0.0,0.0,-1.3054953098436672,1.1173829163326348,-1.312536089265129,True,2.1623167139342088,4,4,0.0,0.0,1.3165356101864583,1.6503774868149776,0,1.7273544288176672,0.5836696480984657,0,0,0,0
1C_delay_sweep,delay_0s,tro_sliding_window_fusion,0.2,0.4,0.1,0.0,-0.399793257773672,1.0381193730414726,-0.4980163965720275,True,1.329570436084729,8,4,0.1,0.2,1.4287577680047905,2.341940868655892,0,1.6774678925947033,0.0038808782969552078,0,0,0,0
1C_delay_sweep,delay_0s,tro_sliding_window_fusion,0.4,0.8,0.2,0.0,0.536393073406596,0.695928343441755,-0.8597053283992953,True,1.026901546037907,12,4,0.20000000000000004,0.4,1.881724607222402,3.532839083308074,0,1.6737865461802541,0.0014716050656086715,0,0,0,0
1C_delay_sweep,delay_0s,tro_sliding_window_fusion,0.6000000000000001,1.2000000000000002,0.30000000000000004,0.0,1.8511608160669322,-0.09951418057687501,-0.3193920552881076,True,0.8280297542021823,12,4,0.20000000000000004,0.4000000000000001,2.171372058828417,3.3046738835579337,0,1.6596968077983838,0.0007438249174609103,0,0,0,0
1C_delay_sweep,delay_0s,tro_sliding_window_fusion,0.8,1.6,0.4,0.0,2.320895166611897,-0.06216157393900296,-0.1750565926254585,True,0.87402973192667,12,4,0.19999999999999998,0.4,2.503433289859228,3.6351720075480505,0,1.6764325816412338,0.005341467738653595,0,0,0,0
1C_delay_sweep,delay_0s,tro_sliding_window_fusion,1.0,2.0,0.5,0.0,2.1820588855106995,0.07348191954743981,-0.03142250190816558,True,0.4648123109089337,12,4,0.19999999999999996,0.3999999999999999,2.583884284150034,3.312502052261999,0,1.6670704256879436,0.0005459172935477979,0,0,0,0
1C_delay_sweep,delay_0s,tro_sliding_window_fusion,1.2,2.4,0.6,0.0,2.713183767622651,0.6161660364323904,0.02061475671998003,True,0.31427755444968725,12,4,0.19999999999999996,0.3999999999999999,2.1438856694515196,3.7082038274901588,0,1.667116129435185,0.0005459172935477979,0,0,0,0
1C_delay_sweep,delay_0s,tro_sliding_window_fusion,1.4,2.8,0.7,0.0,2.9892622321711855,0.0018627695791180823,-0.1805532647443454,True,0.7455301914986414,12,4,0.19999999999999996,0.3999999999999999,1.5783421003893923,3.3983154610211668,0,1.6763612977387292,0.0015771766379217799,0,0,0,0
1C_delay_sweep,delay_0s,tro_sliding_window_fusion,1.5999999999999999,3.1999999999999997,0.7999999999999999,0.0,3.7765157575146455,-0.3629567138701368,0.4211735061091917,True,1.3646339652986152,12,4,0.19999999999999996,0.3999999999999999,1.6583096594794142,3.6174094414595155,0,1.694374883278999,0.0008817742266481143,0,0,0,0
1C_delay_sweep,delay_0s,tro_sliding_window_fusion,1.7999999999999998,3.5999999999999996,0.8999999999999999,0.0,3.7223540873063814,-0.033413278521149364,0.326149067087765,True,0.9962951797345994,12,4,0.19999999999999996,0.3999999999999999,1.926200169393592,3.6056683240286236,0,1.6783149555922428,0.00020817888036868463,0,0,0,0
1C_delay_sweep,delay_0s,tro_sliding_window_fusion,1.9999999999999998,3.9999999999999996,0.9999999999999999,0.0,3.751012963646007,0.24531579816959517,0.4275619815149974,True,0.9024145592806948,12,4,0.19999999999999996,0.3999999999999999,2.236485798052149,4.107941896720005,0,1.6813450096105227,0.00020817888036868463,0,0,0,0
1C_delay_sweep,delay_0s,tro_sliding_window_fusion,2.1999999999999997,4.3999999999999995,1.0999999999999999,0.0,2.810854832175643,0.0324442194290299,0.02401086001106979,True,1.9145846104177444,12,4,0.19999999999999996,0.3999999999999999,2.157039233059584,4.237462540315882,0,1.6930835778484787,0.002300015554275466,0,0,0,0
1C_delay_sweep,delay_0s,tro_sliding_window_fusion,2.4,4.8,1.2,0.0,2.981971456392938,0.022480102259609305,0.2526279183227013,True,2.1807342249940995,12,4,0.2000000000000001,0.40000000000000013,2.334417313759681,4.251793749409887,0,1.6829493999049443,0.0009107677873331942,0,0,0,0
1C_delay_sweep,delay_0s,tro_sliding_window_fusion,2.6,5.2,1.3,0.0,3.4934917216587955,0.5015342988127681,0.054852176448326136,True,1.8848678312498728,12,4,0.20000000000000018,0.40000000000000036,2.3407989086838485,4.52389063630176,0,1.6736472508429836,0.0009107677873331942,0,0,0,0
1C_delay_sweep,delay_0s,tro_sliding_window_fusion,2.8000000000000003,5.6000000000000005,1.4000000000000001,0.0,5.18924571186943,0.8832111582838099,-0.08140179382930253,True,0.6651436267293266,12,4,0.20000000000000018,0.40000000000000036,2.3862278997297497,5.0088536575634155,0,1.6719177446955986,0.003468088366810824,0,0,0,0
1C_delay_sweep,delay_0s,tro_sliding_window_fusion,3.0000000000000004,6.000000000000001,1.5000000000000002,0.0,5.650350979979713,0.8627791787591598,-0.480067491147362,True,0.8710738248165429,12,4,0.20000000000000018,0.40000000000000036,2.119406576151263,4.438733821326223,0,1.6814753009604697,0.0015204064488895945,0,0,0,0
1C_delay_sweep,delay_0s,tro_sliding_window_fusion,3.2000000000000006,6.400000000000001,1.6000000000000003,0.0,6.0058946323938605,1.3812853952744073,0.1044602984556177,True,0.4626738300894924,12,4,0.20000000000000018,0.40000000000000036,2.5366632937939593,5.499692361152507,0,1.673404354449071,0.0023170491334675715,0,0,0,0
1C_delay_sweep,delay_0s,tro_sliding_window_fusion,3.400000000000001,6.800000000000002,1.7000000000000004,0.0,6.441166471421542,1.4509507267124873,0.08104060814811664,True,0.44424612764336324,12,4,0.20000000000000018,0.40000000000000036,2.7253495132476817,5.4502781264588425,0,1.689065763178624,0.003966411804812809,0,0,0,0
1C_delay_sweep,delay_0s,tro_sliding_window_fusion,3.600000000000001,7.200000000000002,1.8000000000000005,0.0,7.036175230471008,2.2257885179461243,0.550670335265288,True,0.7151029543129922,12,4,0.20000000000000018,0.40000000000000036,2.83093781950056,6.282834414321585,0,1.688209741377543,0.0042419376785035046,0,0,0,0
1C_delay_sweep,delay_0s,tro_sliding_window_fusion,3.800000000000001,7.600000000000002,1.9000000000000006,0.0,7.7109487709358495,1.6606485981135928,-0.23533921272163888,True,0.35352972774804187,12,4,0.20000000000000018,0.40000000000000036,2.1112542475381018,5.6789314602986956,0,1.6727763734385104,0.0015672496940190197,0,0,0,0
1C_delay_sweep,delay_0s,tro_sliding_window_fusion,4.000000000000001,8.000000000000002,2.0000000000000004,0.0,8.256464101511245,2.5551825431131068,-0.014151565452629402,True,0.611720326902961,12,4,0.19999999999999987,0.3999999999999999,1.8040727578173772,4.127866966404106,0,1.6647549253347702,0.0015672496940190197,0,0,0,0
1C_delay_sweep,delay_0s,tro_sliding_window_fusion,4.200000000000001,8.400000000000002,2.1000000000000005,0.0,8.193029474106176,2.6296337705176396,-0.15379547557969633,True,0.589068567970048,12,4,0.20000000000000004,0.3999999999999999,1.812292731222352,3.3744322152894646,0,1.669769954799354,0.005659631678029124,0,0,0,0
1C_delay_sweep,delay_0s,tro_sliding_window_fusion,4.400000000000001,8.800000000000002,2.2000000000000006,0.0,9.054777224240341,2.2780134886333654,-0.0449056106471678,True,0.27021112535932923,12,4,0.20000000000000018,0.40000000000000036,2.3071660263475624,3.9250472419793976,0,1.6642960405317067,0.0025927724153567383,0,0,0,0
1C_delay_sweep,delay_0s,tro_sliding_window_fusion,4.600000000000001,9.200000000000003,2.3000000000000007,0.0,8.591104458334149,2.611729232569822,0.6622603243367429,True,0.9521121952216195,12,4,0.20000000000000018,0.40000000000000036,2.669613540366798,4.550196889135446,0,1.6744648578111865,0.006129436403676062,0,0,0,0
1C_delay_sweep,delay_0s,tro_sliding_window_fusion,4.800000000000002,9.600000000000003,2.400000000000001,0.0,8.65644048455368,2.149075201388843,0.4175610433786646,True,1.0618969058693166,12,4,0.20000000000000018,0.40000000000000036,2.5343363660266456,4.534549629894875,0,1.6739017210665526,0.0017425048278495573,0,0,0,0
1C_delay_sweep,delay_0s,tro_sliding_window_fusion,5.000000000000002,10.000000000000004,2.500000000000001,0.0,8.507871701887682,2.6043575866041606,0.7198796134164761,True,1.6599891631339263,12,4,0.20000000000000018,0.40000000000000036,2.1027594877890747,4.196010547841115,0,1.6707271219509983,0.0008648808228860172,0,0,0,0
1C_delay_sweep,delay_0s,tro_sliding_window_fusion,5.200000000000002,10.400000000000004,2.600000000000001,0.0,8.777620971464815,2.4347241170189013,0.19976901296248445,True,1.6429660642466022,12,4,0.20000000000000018,0.40000000000000036,1.7600507559754586,3.8271157463709486,0,1.6686296594326884,0.0006904627204905785,0,0,0,0
1C_delay_sweep,delay_0s,tro_sliding_window_fusion,5.400000000000002,10.800000000000004,2.700000000000001,0.0,9.758716062085728,2.592262152480686,0.2903227696206924,True,1.0863549114845419,12,4,0.20000000000000018,0.40000000000000036,1.605166929097651,2.9971599525746213,0,1.6662793954595672,0.0006904627204905785,0,0,0,0
1C_delay_sweep,delay_0s,tro_sliding_window_fusion,5.600000000000002,11.200000000000005,2.800000000000001,0.0,10.130480954434516,2.691619044191635,0.4692451263777782,True,1.1729485960768042,12,4,0.20000000000000018,0.40000000000000036,1.6048023012160648,3.38788689326381,0,1.674869875225206,0.0018655209864661426,0,0,0,0
1C_delay_sweep,delay_0s,tro_sliding_window_fusion,5.8000000000000025,11.600000000000005,2.9000000000000012,0.0,11.690730925949504,2.4924443116036055,0.2717941367650254,True,0.4982025620646273,12,4,0.20000000000000018,0.40000000000000036,2.4513954497204438,4.737343377416126,0,1.6782803580317216,0.0018655209864661426,0,0,0,0
1C_delay_sweep,delay_0s,tro_sliding_window_fusion,6.000000000000003,12.000000000000005,3.0000000000000013,0.0,12.265693789883105,2.4808145673429514,0.5783949385914805,True,0.8213935770712939,12,4,0.20000000000000018,0.40000000000000036,2.4456316790279353,5.124755333035194,0,1.675358520027061,0.002822673347185509,0,0,0,0
