experiment_name,condition_name,method,time_s,truth_x_m,truth_y_m,truth_z_m,estimate_x_m,estimate_y_m,estimate_z_m,valid_estimate,localization_error_m,active_rays,contributing_uavs,mean_observation_age_s,max_observation_age_s,mean_residual_m,max_residual_m,gated_rejected_observations,condition_number,geometry_quality,packet_loss_count,duplicate_count,out_of_order_count,stale_rejected_count
1D_packet_loss_sweep,loss_0.1_speed_0,tro_sliding_window_fusion,0.0,0.0,0.0,0.0,-0.4375873233634688,0.3645445929770359,-0.3046314837003619,True,0.645891451173246,4,4,0.0,0.0,2.7326962693891845,4.670180668128729,0,1.6886501038661883,0.5769630612093717,0,0,0,0
1D_packet_loss_sweep,loss_0.1_speed_0,tro_sliding_window_fusion,0.2,0.0,0.0,0.0,-0.2799633090717292,0.06774878403984858,0.8873367812243509,True,0.9329179575283467,7,4,0.1142857142857143,0.2,2.869962370360653,5.646071356447972,0,1.8987830270321269,0.013771461880191837,1,0,0,0
1D_packet_loss_sweep,loss_0.1_speed_0,tro_sliding_window_fusion,0.4,0.0,0.0,0.0,0.14763839773345894,0.23401196640285948,0.21539706968807282,True,0.3506488193837882,10,4,0.22000000000000003,0.4,2.899795986619404,5.471197177471017,0,1.9838218638541318,0.0036764404636504904,3,0,0,0
1D_packet_loss_sweep,loss_0.1_speed_0,tro_sliding_window_fusion,0.6000000000000001,0.0,0.0,0.0,0.9467175284370901,0.1680610593401406,0.011930470889704371,True,0.96159291514248,10,4,0.18000000000000005,0.4000000000000001,2.4256177043796727,5.015713102617461,0,2.05825597834345,0.00469880481543943,4,0,0,0
1D_packet_loss_sweep,loss_0.1_speed_0,tro_sliding_window_fusion,0.8,0.0,0.0,0.0,0.34783772078413117,0.45331118852854224,-0.9261005256818773,True,1.0881839446130916,11,4,0.1818181818181818,0.4,2.010757186286813,4.406553411995121,0,1.8367844843036747,0.0025632994426837055,4,0,0,0
1D_packet_loss_sweep,loss_0.1_speed_0,tro_sliding_window_fusion,1.0,0.0,0.0,0.0,0.1998980201797869,-0.3565564380122168,-0.6487930744574271,True,0.7668273374258894,12,4,0.19999999999999996,0.3999999999999999,1.8978236506864723,4.078161961179572,0,1.6942886283367795,0.00450119066343105,4,0,0,0
1D_packet_loss_sweep,loss_0.1_speed_0,tro_sliding_window_fusion,1.2,0.0,0.0,0.0,-0.2949938771026489,-0.6588043447235623,-0.5694112431693079,True,0.9193876853658155,12,4,0.19999999999999996,0.3999999999999999,2.375135298254743,4.49392185933278,0,1.670675086309962,0.0011176097416792609,4,0,0,0
1D_packet_loss_sweep,loss_0.1_speed_0,tro_sliding_window_fusion,1.4,0.0,0.0,0.0,-0.4602899701436984,-1.076118180559625,-0.48397109007870953,True,1.2665406472663316,11,4,0.21818181818181814,0.3999999999999999,2.324275638434796,4.238134833753483,0,1.8188939426473882,0.0011176097416792609,5,0,0,0
1D_packet_loss_sweep,loss_0.1_speed_0,tro_sliding_window_fusion,1.5999999999999999,0.0,0.0,0.0,-0.5446113975560201,0.11816784176950297,0.0018040193702334052,True,0.5572867014941877,11,4,0.19999999999999993,0.3999999999999999,2.5383719555792945,4.085305300513789,0,1.8041071666377722,0.004286630258026257,6,0,0,0
1D_packet_loss_sweep,loss_0.1_speed_0,tro_sliding_window_fusion,1.7999999999999998,0.0,0.0,0.0,-0.0011062700090720098,0.7425390865396958,-0.10289365959860046,True,0.7496349938857787,11,4,0.18181818181818177,0.3999999999999999,2.14320917609744,3.3373587047094944,0,1.8004069122884245,0.0021363573697767892,6,0,0,0
1D_packet_loss_sweep,loss_0.1_speed_0,tro_sliding_window_fusion,1.9999999999999998,0.0,0.0,0.0,1.0907402822836605,0.6572069645622427,-0.07225730706197125,True,1.2754828403742655,12,4,0.19999999999999996,0.3999999999999999,1.9224709234902673,3.1018625137207327,0,1.6874685727734378,0.0021363573697767892,6,0,0,0
1D_packet_loss_sweep,loss_0.1_speed_0,tro_sliding_window_fusion,2.1999999999999997,0.0,0.0,0.0,1.287534881416674,0.1428336671578746,-0.6194115845408168,True,1.4359032830945755,10,4,0.23999999999999994,0.3999999999999999,1.7116402037242266,3.3582237855279957,0,1.906528315799107,0.002826904979232652,8,0,0,0
1D_packet_loss_sweep,loss_0.1_speed_0,tro_sliding_window_fusion,2.4,0.0,0.0,0.0,0.8861741494661971,0.5252695767991536,-0.428946135261245,True,1.1158886765481844,10,4,0.2000000000000001,0.40000000000000013,2.127336071352416,3.689952110440459,0,1.948454581530491,0.002693398914085601,10,0,0,0
1D_packet_loss_sweep,loss_0.1_speed_0,tro_sliding_window_fusion,2.6,0.0,0.0,0.0,0.5196202135638435,0.5792938721896705,-0.19137348109777874,True,0.8013802879832511,9,4,0.17777777777777792,0.40000000000000036,2.069386015831535,3.7981081803417758,0,2.285030292319056,0.0013521848978847938,11,0,0,0
1D_packet_loss_sweep,loss_0.1_speed_0,tro_sliding_window_fusion,2.8000000000000003,0.0,0.0,0.0,0.9656620882357481,1.9074227231617982,-0.33067167885120974,True,2.1633558358910983,11,4,0.20000000000000018,0.40000000000000036,2.3655958567413604,6.196455707396876,0,1.7943247491642564,0.0022030184145647464,12,0,0,0
1D_packet_loss_sweep,loss_0.1_speed_0,tro_sliding_window_fusion,3.0000000000000004,0.0,0.0,0.0,1.040430007960195,1.2045464512404256,-0.20842791251970896,True,1.6052628910484656,11,4,0.181818181818182,0.40000000000000036,2.006113738607787,6.88073067849288,0,1.7852777373533584,0.00043957263756815593,12,0,0,0
1D_packet_loss_sweep,loss_0.1_speed_0,tro_sliding_window_fusion,3.2000000000000006,0.0,0.0,0.0,0.6293540083328636,0.17864871583275704,-0.3730003048904657,True,0.7530810440594795,12,4,0.20000000000000018,0.40000000000000036,2.27696128325077,7.684841838415028,0,1.6787510465722935,0.00043957263756815593,12,0,0,0
1D_packet_loss_sweep,loss_0.1_speed_0,tro_sliding_window_fusion,3.400000000000001,0.0,0.0,0.0,0.08248228555990933,-0.9340807715277695,-0.7208533132259292,True,1.1827678192941753,12,4,0.20000000000000018,0.40000000000000036,2.1567916011105854,3.8509103934492903,0,1.6845224786910855,0.0011142503552603153,12,0,0,0
1D_packet_loss_sweep,loss_0.1_speed_0,tro_sliding_window_fusion,3.600000000000001,0.0,0.0,0.0,0.7378412512648094,-0.7838278288960886,-0.24181682271486854,True,1.1033001192639698,11,4,0.21818181818181837,0.40000000000000036,3.0372993155407286,4.801847731722507,0,1.817598114426551,0.004176410466288379,13,0,0,0
1D_packet_loss_sweep,loss_0.1_speed_0,tro_sliding_window_fusion,3.800000000000001,0.0,0.0,0.0,0.6208034604650167,-0.09106061038715131,-0.18779205998402268,True,0.6549464322236307,11,4,0.20000000000000018,0.40000000000000036,2.8066243447180454,4.794332100613255,0,1.7932473847291117,0.005310482645386375,14,0,0,0
1D_packet_loss_sweep,loss_0.1_speed_0,tro_sliding_window_fusion,4.000000000000001,0.0,0.0,0.0,0.610926123702547,0.420566430062138,0.9012192817294965,True,1.1671773834676804,10,4,0.19999999999999987,0.3999999999999999,2.916901409789607,4.710049688852831,0,1.968696805490343,0.001967335515358218,15,0,0,0
1D_packet_loss_sweep,loss_0.1_speed_0,tro_sliding_window_fusion,4.200000000000001,0.0,0.0,0.0,0.28323142676770263,-0.6535738489428603,0.028733183724915495,True,0.7128845719875154,11,4,0.2,0.3999999999999999,2.382105803909953,3.9405402540330874,0,1.7785798269257405,0.0034786382569755767,16,0,0,0
1D_packet_loss_sweep,loss_0.1_speed_0,tro_sliding_window_fusion,4.400000000000001,0.0,0.0,0.0,-0.457755946591536,-0.02513243384733012,-0.1704352465714621,True,0.4891015427749934,11,4,0.181818181818182,0.40000000000000036,2.965560403707667,4.5433081760775105,0,1.79959322405986,0.008128970573756835,16,0,0,0
1D_packet_loss_sweep,loss_0.1_speed_0,tro_sliding_window_fusion,4.600000000000001,0.0,0.0,0.0,-1.0876246398165665,-0.3213985605554235,-0.3643272898653779,True,1.1912005565830908,12,4,0.20000000000000018,0.40000000000000036,2.7771849815223058,4.83834710449138,0,1.677334443094586,0.0033706424104998915,16,0,0,0
1D_packet_loss_sweep,loss_0.1_speed_0,tro_sliding_window_fusion,4.800000000000002,0.0,0.0,0.0,-1.895483755745118,-0.6522080254920601,-0.49232284561024864,True,2.064125907283672,12,4,0.20000000000000018,0.40000000000000036,2.609459662614153,4.4018608296199,0,1.6804195690824202,0.003976326335657996,16,0,0,0
1D_packet_loss_sweep,loss_0.1_speed_0,tro_sliding_window_fusion,5.000000000000002,0.0,0.0,0.0,-1.1288832613950075,-0.6495940289643164,-0.22622819858139492,True,1.321941382269768,12,4,0.20000000000000018,0.40000000000000036,2.196636382468032,4.817997685017855,0,1.6940478928838707,0.0017457613340898864,16,0,0,0
1D_packet_loss_sweep,loss_0.1_speed_0,tro_sliding_window_fusion,5.200000000000002,0.0,0.0,0.0,0.17924215463505733,-0.6135979369344358,-0.4766344126165848,True,0.7973772893046117,12,4,0.20000000000000018,0.40000000000000036,1.770628804405682,3.0675724832866242,0,1.6814613344827891,0.0017457613340898864,16,0,0,0
1D_packet_loss_sweep,loss_0.1_speed_0,tro_sliding_window_fusion,5.400000000000002,0.0,0.0,0.0,0.5126808065705731,0.9860504723598164,0.2734127329366697,True,1.1445049873193078,12,4,0.20000000000000018,0.40000000000000036,1.7548148159779868,3.9316010722567656,0,1.6868299955899215,0.0009388827074168355,16,0,0,0
1D_packet_loss_sweep,loss_0.1_speed_0,tro_sliding_window_fusion,5.600000000000002,0.0,0.0,0.0,0.4830810528000874,0.6030350611559631,-0.0993105303831616,True,0.7790257826303324,12,4,0.20000000000000018,0.40000000000000036,1.8728282409144816,4.450400218253327,0,1.6839797820686808,0.0016493219980732322,16,0,0,0
1D_packet_loss_sweep,loss_0.1_speed_0,tro_sliding_window_fusion,5.8000000000000025,0.0,0.0,0.0,-0.016647786918989525,0.2749400035039552,-0.2814776101598226,True,0.39382584902129014,11,4,0.21818181818181837,0.40000000000000036,1.9513987494559508,4.72067767499283,0,1.772720205340854,0.0030822784145456807,17,0,0,0
1D_packet_loss_sweep,loss_0.1_speed_0,tro_sliding_window_fusion,6.000000000000003,0.0,0.0,0.0,-0.15868298112297666,0.8495665217760164,-1.1403950602418527,True,1.4308893936446283,11,4,0.20000000000000018,0.40000000000000036,2.0528240872466372,2.9645019724901545,0,1.780816231526731,0.0030822784145456807,18,0,0,0
1D_packet_loss_sweep,loss_0.1_speed_0,tro_sliding_window_fusion,6.200000000000003,0.0,0.0,0.0,-0.006637794094426306,0.7696616218027438,-0.1403540830024613,True,0.7823824774379419,10,4,0.20000000000000018,0.40000000000000036,2.556631439156613,7.265446820991129,0,1.9635254786240481,0.0014983230489183043,19,0,0,0
1D_packet_loss_sweep,loss_0.1_speed_0,tro_sliding_window_fusion,6.400000000000003,0.0,0.0,0.0,0.006797924509944973,1.1626373352591093,-0.13477866974600577,True,1.1704431105075326,11,4,0.20000000000000018,0.40000000000000036,2.2816586767336666,7.370536385701602,0,1.7867554375274521,0.0014983230489183043,20,0,0,0
1D_packet_loss_sweep,loss_0.1_speed_0,tro_sliding_window_fusion,6.600000000000003,0.0,0.0,0.0,0.46688605904867986,-0.7238672570099175,0.864066906547621,True,1.2200729555628402,11,4,0.181818181818182,0.40000000000000036,2.97771130847829,5.866816521788771,0,1.8179140553996769,0.004330735575836132,20,0,0,0
1D_packet_loss_sweep,loss_0.1_speed_0,tro_sliding_window_fusion,6.800000000000003,0.0,0.0,0.0,-0.10513370631879355,-0.21889778713672706,-0.16382529964582968,True,0.2929301388074093,12,4,0.20000000000000018,0.40000000000000036,2.7701369291060693,5.24486352054342,0,1.6697644815077763,0.0013354379842665314,20,0,0,0
1D_packet_loss_sweep,loss_0.1_speed_0,tro_sliding_window_fusion,7.0000000000000036,0.0,0.0,0.0,-0.1635075527561428,-0.29156002491616595,0.21350542956418173,True,0.3966440928474845,11,4,0.21818181818181837,0.40000000000000036,3.211052948896062,5.3406180900268545,0,1.8135192365686195,0.00028340133189013844,21,0,0,0
1D_packet_loss_sweep,loss_0.1_speed_0,tro_sliding_window_fusion,7.200000000000004,0.0,0.0,0.0,-0.45398836285281924,0.1541937881976531,-0.45476695418079044,True,0.6608283744962824,10,4,0.2200000000000002,0.40000000000000036,2.3842173480378643,3.2386045085303,0,1.995442199970397,0.00028340133189013844,23,0,0,0
1D_packet_loss_sweep,loss_0.1_speed_0,tro_sliding_window_fusion,7.400000000000004,0.0,0.0,0.0,-0.16693833335738423,-1.1361801431039311,0.20667430215123905,True,1.1668281758243209,9,4,0.20000000000000018,0.40000000000000036,2.498340929036378,3.465203658052443,0,1.8772064202357985,0.004300753186007456,25,0,0,0
1D_packet_loss_sweep,loss_0.1_speed_0,tro_sliding_window_fusion,7.600000000000004,0.0,0.0,0.0,0.04356499703258477,-1.574457479125098,0.49348346301453616,True,1.650557539381232,10,4,0.18000000000000016,0.40000000000000036,1.9934392550547089,2.911971120621328,0,1.6944934322749265,0.007684659304194284,26,0,0,0
1D_packet_loss_sweep,loss_0.1_speed_0,tro_sliding_window_fusion,7.800000000000004,0.0,0.0,0.0,-0.29158931582809877,-1.5068101628616426,1.0214466809811473,True,1.8435982528999182,10,4,0.20000000000000018,0.40000000000000036,2.2637507989719414,3.824437360741779,0,1.702161127009517,0.004090901875693369,27,0,0,0
1D_packet_loss_sweep,loss_0.1_speed_0,tro_sliding_window_fusion,8.000000000000004,0.0,0.0,0.0,0.42873182913459856,-0.11614196951938238,0.6450573192550308,True,0.7831978571992052,10,4,0.21999999999999958,0.39999999999999947,2.2306188141718573,4.850402916419896,0,1.6932719945380497,0.004090901875693369,29,0,0,0
1D_packet_loss_sweep,loss_0.1_speed_0,tro_sliding_window_fusion,8.200000000000003,0.0,0.0,0.0,-0.03470734753531004,0.052203859087420326,0.34942526062927687,True,0.35500402200875714,10,4,0.17999999999999935,0.3999999999999986,2.15271056370965,4.719822323641415,0,1.6770108122893477,0.0032184006718184543,30,0,0,0
1D_packet_loss_sweep,loss_0.1_speed_0,tro_sliding_window_fusion,8.400000000000002,0.0,0.0,0.0,-0.02267617041794241,0.7281974469752128,0.2773731387641604,True,0.7795649995952382,11,4,0.18181818181818118,0.3999999999999986,1.8211754096470463,2.898112088025212,0,1.7756308794607119,0.0032184006718184543,30,0,0,0
1D_packet_loss_sweep,loss_0.1_speed_0,tro_sliding_window_fusion,8.600000000000001,0.0,0.0,0.0,-0.9363291905399439,0.4855437670334374,0.6798476118867387,True,1.254853727790737,11,4,0.2181818181818174,0.3999999999999986,1.5209207056178633,3.0070766251445726,0,1.8113569801832492,0.0011220856266884716,31,0,0,0
