experiment_name,condition_name,method,time_s,truth_x_m,truth_y_m,truth_z_m,estimate_x_m,estimate_y_m,estimate_z_m,valid_estimate,localization_error_m,active_rays,contributing_uavs,mean_observation_age_s,max_observation_age_s,mean_residual_m,max_residual_m,gated_rejected_observations,condition_number,geometry_quality,packet_loss_count,duplicate_count,out_of_order_count,stale_rejected_count
1A_ideal_synchronized,ideal_static_5hz,tro_sliding_window_fusion,0.0,0.0,0.0,0.0,0.44005025861276476,-0.4533552592961249,-0.7223062299046819,True,0.9596361346863367,4,4,0.0,0.0,2.7065100971943465,4.267439916021126,0,1.6813927028382507,0.5705325913892881,0,0,0,0
1A_ideal_synchronized,ideal_static_5hz,tro_sliding_window_fusion,0.2,0.0,0.0,0.0,1.8618694054449632,-0.38137412611753085,-1.024648210516883,True,2.1591451693481245,8,4,0.1,0.2,2.4351100502421223,5.389197886864632,0,1.7163262368083088,0.0024654828560312014,0,0,0,0
1A_ideal_synchronized,ideal_static_5hz,tro_sliding_window_fusion,0.4,0.0,0.0,0.0,2.4772898357316087,0.05365126515284798,-0.46395836791166606,True,2.5209325170711923,12,4,0.20000000000000004,0.4,2.2706568227879256,5.43808889203903,0,1.678874342272432,0.0024654828560312014,0,0,0,0
1A_ideal_synchronized,ideal_static_5hz,tro_sliding_window_fusion,0.6000000000000001,0.0,0.0,0.0,1.9121394538861785,0.38725320984123685,0.08337071741332971,True,1.9527398741671886,12,4,0.20000000000000004,0.4000000000000001,2.209387089197095,5.954980435172071,0,1.6768354208825216,0.0027665615229488737,0,0,0,0
1A_ideal_synchronized,ideal_static_5hz,tro_sliding_window_fusion,0.8,0.0,0.0,0.0,0.9184439050626103,0.8641402613474832,1.118298317339997,True,1.6854876815313193,12,4,0.19999999999999998,0.4,1.9710878013963624,4.715170029102927,0,1.6956275083645374,0.0024863420424526606,0,0,0,0
1A_ideal_synchronized,ideal_static_5hz,tro_sliding_window_fusion,1.0,0.0,0.0,0.0,-0.75853009296489,0.5274367001663827,0.6286371743266889,True,1.1174712844459007,12,4,0.19999999999999996,0.3999999999999999,2.780236023825708,7.205801449428789,0,1.681008502740694,0.0024863420424526606,0,0,0,0
1A_ideal_synchronized,ideal_static_5hz,tro_sliding_window_fusion,1.2,0.0,0.0,0.0,-0.4409578124736166,0.4876481596555228,0.50370081113689,True,0.8282264347006176,12,4,0.19999999999999996,0.3999999999999999,2.674872452327191,7.113787138698289,0,1.6809585740230497,0.0017520720581760542,0,0,0,0
1A_ideal_synchronized,ideal_static_5hz,tro_sliding_window_fusion,1.4,0.0,0.0,0.0,-0.32846178432999734,-0.34880637819026644,-0.3164780594801607,True,0.5742050116150024,12,4,0.19999999999999996,0.3999999999999999,2.5680696489121297,6.0996126515391085,0,1.6987879044505434,0.004196489993921264,0,0,0,0
1A_ideal_synchronized,ideal_static_5hz,tro_sliding_window_fusion,1.5999999999999999,0.0,0.0,0.0,0.6409376726947631,0.1896777712606291,-0.13281025866809368,True,0.6814817106843475,12,4,0.19999999999999996,0.3999999999999999,1.9152645748784936,3.045764543893846,0,1.711702798146305,0.002687643225549728,0,0,0,0
1A_ideal_synchronized,ideal_static_5hz,tro_sliding_window_fusion,1.7999999999999998,0.0,0.0,0.0,0.9748085374640971,0.1515621778731782,-0.4260749340670038,True,1.0745988218469043,12,4,0.19999999999999996,0.3999999999999999,1.9005541212794193,3.2240336762924673,0,1.683671716629125,0.002687643225549728,0,0,0,0
