experiment_name,condition_name,method,time_s,truth_x_m,truth_y_m,truth_z_m,estimate_x_m,estimate_y_m,estimate_z_m,valid_estimate,localization_error_m,active_rays,contributing_uavs,mean_observation_age_s,max_observation_age_s,mean_residual_m,max_residual_m,gated_rejected_observations,condition_number,geometry_quality,packet_loss_count,duplicate_count,out_of_order_count,stale_rejected_count
1D_packet_loss_sweep,loss_0_speed_0,synchronized_bearing_fusion,0.0,0.0,0.0,0.0,0.6340088230837864,-0.8236712787520896,-1.1653640646833097,True,1.5615617075365276,4,4,0.0,0.0,2.490550796687117,3.2379907666898404,0,1.7115071971228455,0.5789924351415446,0,0,0,0
1D_packet_loss_sweep,loss_0_speed_0,synchronized_bearing_fusion,0.2,0.0,0.0,0.0,0.010962129775467998,2.4916138741241567,-1.8334167347042738,True,3.0934894195892904,4,4,0.0,0.0,1.103231729995867,1.418098930886888,0,1.6735415082561147,0.5799170490616449,0,0,0,0
1D_packet_loss_sweep,loss_0_speed_0,synchronized_bearing_fusion,0.4,0.0,0.0,0.0,-0.3833311044859879,-0.6797492946862956,-1.1052956329845052,True,1.353026339576426,4,4,0.0,0.0,1.7084567803536244,2.361553403519264,0,1.6998305374397555,0.585193788325605,0,0,0,0
1D_packet_loss_sweep,loss_0_speed_0,synchronized_bearing_fusion,0.6000000000000001,0.0,0.0,0.0,-1.6959976546911144,-0.18006877360820345,-1.1262309654858007,True,2.0438270463925274,4,4,0.0,0.0,2.3755626354125834,2.9514017391876974,0,1.6945137556598953,0.5836646990451946,0,0,0,0
1D_packet_loss_sweep,loss_0_speed_0,synchronized_bearing_fusion,0.8,0.0,0.0,0.0,0.9462971495151103,-1.4331253132932353,-0.5411406023626735,True,1.800599791821518,4,4,0.0,0.0,2.093950018437785,2.3956873480556173,0,1.661794131877817,0.5852947635804324,0,0,0,0
1D_packet_loss_sweep,loss_0_speed_0,synchronized_bearing_fusion,1.0,0.0,0.0,0.0,-0.31750581525635424,1.6090798757462998,-1.240683847270739,True,2.0565126788162167,4,4,0.0,0.0,1.3223766511279966,1.8508198774166384,0,1.663242187058695,0.5820037724728739,0,0,0,0
1D_packet_loss_sweep,loss_0_speed_0,synchronized_bearing_fusion,1.2,0.0,0.0,0.0,-1.0666326444813088,0.7931727638132924,0.2749910726724561,True,1.357368159924917,4,4,0.0,0.0,1.633707701030899,2.4691220547244197,0,1.6759531552239217,0.5809169466827322,0,0,0,0
1D_packet_loss_sweep,loss_0_speed_0,synchronized_bearing_fusion,1.4,0.0,0.0,0.0,0.32032319868577114,-0.09225001374842079,0.7877913934805779,True,0.8554135235632756,4,4,0.0,0.0,2.3823178115722743,3.589295224311043,0,1.6826073826846897,0.5671267363679673,0,0,0,0
1D_packet_loss_sweep,loss_0_speed_0,synchronized_bearing_fusion,1.5999999999999999,0.0,0.0,0.0,1.5433315398547591,2.6372132604315737,1.0709732770662328,True,3.237861915384376,4,4,0.0,0.0,2.341563323701983,3.0303874199510643,0,1.691935582428529,0.5738311107926782,0,0,0,0
1D_packet_loss_sweep,loss_0_speed_0,synchronized_bearing_fusion,1.7999999999999998,0.0,0.0,0.0,-1.7997070084207134,-0.7422161879788296,1.9914354099646212,True,2.784895900732632,4,4,0.0,0.0,2.5196028868708975,4.378291681528945,0,1.6830524515791554,0.5641672682043961,0,0,0,0
