experiment_name,condition_name,method,run,seed,target_speed,uav_rates,fusion_rate,packet_loss,delay,bearing_noise_deg,position_noise_m,sync_tolerance_s,sliding_window_s,rmse_m,mean_error_m,median_error_m,p95_error_m,max_error_m,availability_percent,valid_estimates,invalid_fusion_cycles,mean_active_rays,mean_contributing_uavs,mean_observation_age_s,max_observation_age_s,mean_residual_m,max_residual_m,mean_condition_number,packet_loss_count,stale_rejected_count,duplicate_count,out_of_order_count,monte_carlo_runs
1C_delay_sweep,delay_0s,synchronized_bearing_fusion,14,30021,2.0,5;5;5;5,5.0,0.0,0.0,0.5,1.0,0.05,0.5,2.0836137293018364,1.886879413354156,1.7974764870896247,3.459933247520788,5.431193986675222,100.0,300,0,4.0,4.0,0.0,0.0,1.8524298678285045,6.452417169427572,1.7288569680760346,0,0,0,0,20
1C_delay_sweep,delay_0s,synchronized_bearing_fusion,15,30022,2.0,5;5;5;5,5.0,0.0,0.0,0.5,1.0,0.05,0.5,2.1365298067582494,1.9656301351338936,1.8553144763858884,3.4163974458956945,5.363301963152943,100.0,300,0,4.0,4.0,0.0,0.0,1.8819877720329425,8.15152330990922,1.728720533350579,0,0,0,0,20
1C_delay_sweep,delay_0s,synchronized_bearing_fusion,16,30023,2.0,5;5;5;5,5.0,0.0,0.0,0.5,1.0,0.05,0.5,2.0981208274858916,1.9060831711051553,1.81410023024084,3.4025997084775144,4.423594969590926,100.0,300,0,4.0,4.0,0.0,0.0,1.9736817443951513,7.349412209463706,1.731716368160755,0,0,0,0,20
1C_delay_sweep,delay_0s,synchronized_bearing_fusion,17,30024,2.0,5;5;5;5,5.0,0.0,0.0,0.5,1.0,0.05,0.5,2.1736452576854344,1.9696755308902767,1.8748621613059,3.8051292829824326,5.298976273350723,100.0,300,0,4.0,4.0,0.0,0.0,1.8475546526645439,7.75691689566016,1.7341070422674738,0,0,0,0,20
1C_delay_sweep,delay_0s,synchronized_bearing_fusion,18,30025,2.0,5;5;5;5,5.0,0.0,0.0,0.5,1.0,0.05,0.5,2.1000707081888956,1.90510518160672,1.7227654467337103,3.691653226191232,4.6477095223493645,100.0,300,0,4.0,4.0,0.0,0.0,1.9298899339328568,6.208832093022065,1.7305669816393174,0,0,0,0,20
1C_delay_sweep,delay_0s,synchronized_bearing_fusion,19,30026,2.0,5;5;5;5,5.0,0.0,0.0,0.5,1.0,0.05,0.5,2.16078858615945,1.9586895493332621,1.8973591737380309,3.626165810877015,4.900748292992832,100.0,300,0,4.0,4.0,0.0,0.0,1.8586051172111573,6.380294469223501,1.7307448672587005,0,0,0,0,20
1C_delay_sweep,delay_0s,tro_sliding_window_fusion,0,31007,2.0,5;5;5;5,5.0,0.0,0.0,0.5,1.0,0.05,0.5,1.238510382567181,1.141978615943342,1.0895705509868958,1.9556721007606963,2.6743523400140465,100.0,300,0,11.96,4.0,0.19900000000000104,0.4000000000000057,2.191080285989773,8.506392628514657,1.7239162713229852,0,0,0,0,20
1C_delay_sweep,delay_0s,tro_sliding_window_fusion,1,31008,2.0,5;5;5;5,5.0,0.0,0.0,0.5,1.0,0.05,0.5,1.3125942085632347,1.2063861245890604,1.1824948636701997,2.1823320983582666,3.256922496232837,100.0,300,0,11.96,4.0,0.19900000000000104,0.4000000000000057,2.2610536190893744,10.096293800612306,1.7240836482172668,0,0,0,0,20
1C_delay_sweep,delay_0s,tro_sliding_window_fusion,2,31009,2.0,5;5;5;5,5.0,0.0,0.0,0.5,1.0,0.05,0.5,1.257785656221746,1.1531898374761462,1.0650843012644615,2.067106267288766,2.7154610247232855,100.0,300,0,11.96,4.0,0.19900000000000104,0.4000000000000057,2.1500404091212597,7.8027002165810035,1.722523894987961,0,0,0,0,20
1C_delay_sweep,delay_0s,tro_sliding_window_fusion,3,31010,2.0,5;5;5;5,5.0,0.0,0.0,0.5,1.0,0.05,0.5,1.274772660187298,1.1599309959259256,1.1101119549095628,2.1003593317122977,3.6200754404063384,100.0,300,0,11.96,4.0,0.19900000000000104,0.4000000000000057,2.3096387664569575,11.016844554680482,1.7215668599727603,0,0,0,0,20
1C_delay_sweep,delay_0s,tro_sliding_window_fusion,4,31011,2.0,5;5;5;5,5.0,0.0,0.0,0.5,1.0,0.05,0.5,1.2796945200600303,1.18110894399226,1.1440673790899756,2.061648057404837,3.109308302472351,100.0,300,0,11.96,4.0,0.19900000000000104,0.4000000000000057,2.204178422630896,8.550028581770423,1.723044961945099,0,0,0,0,20
1C_delay_sweep,delay_0s,tro_sliding_window_fusion,5,31012,2.0,5;5;5;5,5.0,0.0,0.0,0.5,1.0,0.05,0.5,1.2848011604188991,1.1851088411022719,1.1155788045057426,2.0862096453409134,2.628523738550341,100.0,300,0,11.96,4.0,0.19900000000000104,0.4000000000000057,2.2569638254184796,10.798383347750164,1.7254136062990089,0,0,0,0,20
1C_delay_sweep,delay_0s,tro_sliding_window_fusion,6,31013,2.0,5;5;5;5,5.0,0.0,0.0,0.5,1.0,0.05,0.5,1.3196335538987871,1.2077821339718633,1.1771313621217914,2.190804773484052,2.784589082660993,100.0,300,0,11.96,4.0,0.19900000000000104,0.4000000000000057,2.226461942803231,8.40278020948619,1.7224016238702489,0,0,0,0,20
1C_delay_sweep,delay_0s,tro_sliding_window_fusion,7,31014,2.0,5;5;5;5,5.0,0.0,0.0,0.5,1.0,0.05,0.5,1.2658290125404743,1.1411027717009494,1.0784260588665353,2.1509022419432866,3.44302165758437,100.0,300,0,11.96,4.0,0.19900000000000104,0.4000000000000057,2.196194319308312,9.109589495737037,1.7239340803001095,0,0,0,0,20
1C_delay_sweep,delay_0s,tro_sliding_window_fusion,8,31015,2.0,5;5;5;5,5.0,0.0,0.0,0.5,1.0,0.05,0.5,1.3049141960361224,1.1929555042712192,1.1483957098757154,2.094361549217846,3.028863493504884,100.0,300,0,11.96,4.0,0.19900000000000104,0.4000000000000057,2.214020767455159,8.348897439068105,1.7214387004278728,0,0,0,0,20
1C_delay_sweep,delay_0s,tro_sliding_window_fusion,9,31016,2.0,5;5;5;5,5.0,0.0,0.0,0.5,1.0,0.05,0.5,1.2589944098530281,1.1625102791394364,1.1185537045828333,1.9959823901668345,2.8422094630131833,100.0,300,0,11.96,4.0,0.19900000000000104,0.4000000000000057,2.244569019047761,8.171412924824065,1.722745219730967,0,0,0,0,20
1C_delay_sweep,delay_0s,tro_sliding_window_fusion,10,31017,2.0,5;5;5;5,5.0,0.0,0.0,0.5,1.0,0.05,0.5,1.2922161867160302,1.173920549083957,1.0626139782094566,2.2558900360681906,2.9560630446597154,100.0,300,0,11.96,4.0,0.19900000000000104,0.4000000000000057,2.1723223246269563,8.545103257938408,1.7235712995419106,0,0,0,0,20
1C_delay_sweep,delay_0s,tro_sliding_window_fusion,11,31018,2.0,5;5;5;5,5.0,0.0,0.0,0.5,1.0,0.05,0.5,1.2352054343718304,1.1286422947769001,1.0424633353335164,2.041042385425704,3.2032167261508744,100.0,300,0,11.96,4.0,0.19900000000000104,0.4000000000000057,2.188985136419746,8.532353722892193,1.7238729281038283,0,0,0,0,20
1C_delay_sweep,delay_0s,tro_sliding_window_fusion,12,31019,2.0,5;5;5;5,5.0,0.0,0.0,0.5,1.0,0.05,0.5,1.3445898834969803,1.2283013016559945,1.1626638500217263,2.260011247854232,3.092507210839983,100.0,300,0,11.96,4.0,0.19900000000000104,0.4000000000000057,2.2704749398120367,7.899346963152446,1.7210107279197715,0,0,0,0,20
1C_delay_sweep,delay_0s,tro_sliding_window_fusion,13,31020,2.0,5;5;5;5,5.0,0.0,0.0,0.5,1.0,0.05,0.5,1.3481579235032226,1.2326166571198238,1.2011884629861447,2.270948345297631,3.4410274626561956,100.0,300,0,11.96,4.0,0.19900000000000104,0.4000000000000057,2.2350045386620967,11.118118713277916,1.7218586514149372,0,0,0,0,20
1C_delay_sweep,delay_0s,tro_sliding_window_fusion,14,31021,2.0,5;5;5;5,5.0,0.0,0.0,0.5,1.0,0.05,0.5,1.287937868122529,1.171879219437162,1.0675531027006087,2.117182886980336,3.2491317324047597,100.0,300,0,11.96,4.0,0.19900000000000104,0.4000000000000057,2.268204052299123,7.58370658938663,1.7225109326990877,0,0,0,0,20
1C_delay_sweep,delay_0s,tro_sliding_window_fusion,15,31022,2.0,5;5;5;5,5.0,0.0,0.0,0.5,1.0,0.05,0.5,1.2603122696516385,1.1477075801589876,1.085316601011403,2.140012466972761,3.213928775783411,100.0,300,0,11.96,4.0,0.19900000000000104,0.4000000000000057,2.2205840589240795,9.010341377328091,1.72459395748356,0,0,0,0,20
1C_delay_sweep,delay_0s,tro_sliding_window_fusion,16,31023,2.0,5;5;5;5,5.0,0.0,0.0,0.5,1.0,0.05,0.5,1.3004768675230198,1.1887014282438177,1.156637206924207,2.1302297977679228,3.047766564297842,100.0,300,0,11.96,4.0,0.19900000000000104,0.4000000000000057,2.200568480582469,9.414104448688109,1.7225008216910742,0,0,0,0,20
1C_delay_sweep,delay_0s,tro_sliding_window_fusion,17,31024,2.0,5;5;5;5,5.0,0.0,0.0,0.5,1.0,0.05,0.5,1.2649328216541478,1.160203966902146,1.114768992123781,2.1319155815269966,2.6573665855500996,100.0,300,0,11.96,4.0,0.19900000000000104,0.4000000000000057,2.2246645635285125,9.190320824887948,1.721696986052364,0,0,0,0,20
1C_delay_sweep,delay_0s,tro_sliding_window_fusion,18,31025,2.0,5;5;5;5,5.0,0.0,0.0,0.5,1.0,0.05,0.5,1.2473742244682335,1.1360858196588561,1.0976520362194075,2.0879738689335494,2.8894621185130633,100.0,300,0,11.96,4.0,0.19900000000000104,0.4000000000000057,2.203912627987583,8.33148016964204,1.7221175623804872,0,0,0,0,20
1C_delay_sweep,delay_0s,tro_sliding_window_fusion,19,31026,2.0,5;5;5;5,5.0,0.0,0.0,0.5,1.0,0.05,0.5,1.3007717714139397,1.1987833093520999,1.1613875904536846,2.1283221065057787,2.8662934552668022,100.0,300,0,11.96,4.0,0.19900000000000104,0.4000000000000057,2.215445522443566,11.655623147048635,1.7223997401274138,0,0,0,0,20
1C_delay_sweep,delay_0.05s,synchronized_bearing_fusion,0,40007,2.0,5;5;5;5,5.0,0.0,0.05,0.5,1.0,0.05,0.5,,,,,,0.0,0,300,0.0,0.0,,,,,,0,0,0,0,20
1C_delay_sweep,delay_0.05s,synchronized_bearing_fusion,1,40008,2.0,5;5;5;5,5.0,0.0,0.05,0.5,1.0,0.05,0.5,,,,,,0.0,0,300,0.0,0.0,,,,,,0,0,0,0,20
1C_delay_sweep,delay_0.05s,synchronized_bearing_fusion,2,40009,2.0,5;5;5;5,5.0,0.0,0.05,0.5,1.0,0.05,0.5,,,,,,0.0,0,300,0.0,0.0,,,,,,0,0,0,0,20
1C_delay_sweep,delay_0.05s,synchronized_bearing_fusion,3,40010,2.0,5;5;5;5,5.0,0.0,0.05,0.5,1.0,0.05,0.5,,,,,,0.0,0,300,0.0,0.0,,,,,,0,0,0,0,20
1C_delay_sweep,delay_0.05s,synchronized_bearing_fusion,4,40011,2.0,5;5;5;5,5.0,0.0,0.05,0.5,1.0,0.05,0.5,,,,,,0.0,0,300,0.0,0.0,,,,,,0,0,0,0,20
1C_delay_sweep,delay_0.05s,synchronized_bearing_fusion,5,40012,2.0,5;5;5;5,5.0,0.0,0.05,0.5,1.0,0.05,0.5,,,,,,0.0,0,300,0.0,0.0,,,,,,0,0,0,0,20
1C_delay_sweep,delay_0.05s,synchronized_bearing_fusion,6,40013,2.0,5;5;5;5,5.0,0.0,0.05,0.5,1.0,0.05,0.5,,,,,,0.0,0,300,0.0,0.0,,,,,,0,0,0,0,20
1C_delay_sweep,delay_0.05s,synchronized_bearing_fusion,7,40014,2.0,5;5;5;5,5.0,0.0,0.05,0.5,1.0,0.05,0.5,,,,,,0.0,0,300,0.0,0.0,,,,,,0,0,0,0,20
1C_delay_sweep,delay_0.05s,synchronized_bearing_fusion,8,40015,2.0,5;5;5;5,5.0,0.0,0.05,0.5,1.0,0.05,0.5,,,,,,0.0,0,300,0.0,0.0,,,,,,0,0,0,0,20
1C_delay_sweep,delay_0.05s,synchronized_bearing_fusion,9,40016,2.0,5;5;5;5,5.0,0.0,0.05,0.5,1.0,0.05,0.5,,,,,,0.0,0,300,0.0,0.0,,,,,,0,0,0,0,20
1C_delay_sweep,delay_0.05s,synchronized_bearing_fusion,10,40017,2.0,5;5;5;5,5.0,0.0,0.05,0.5,1.0,0.05,0.5,,,,,,0.0,0,300,0.0,0.0,,,,,,0,0,0,0,20
1C_delay_sweep,delay_0.05s,synchronized_bearing_fusion,11,40018,2.0,5;5;5;5,5.0,0.0,0.05,0.5,1.0,0.05,0.5,,,,,,0.0,0,300,0.0,0.0,,,,,,0,0,0,0,20
1C_delay_sweep,delay_0.05s,synchronized_bearing_fusion,12,40019,2.0,5;5;5;5,5.0,0.0,0.05,0.5,1.0,0.05,0.5,,,,,,0.0,0,300,0.0,0.0,,,,,,0,0,0,0,20
1C_delay_sweep,delay_0.05s,synchronized_bearing_fusion,13,40020,2.0,5;5;5;5,5.0,0.0,0.05,0.5,1.0,0.05,0.5,,,,,,0.0,0,300,0.0,0.0,,,,,,0,0,0,0,20
1C_delay_sweep,delay_0.05s,synchronized_bearing_fusion,14,40021,2.0,5;5;5;5,5.0,0.0,0.05,0.5,1.0,0.05,0.5,,,,,,0.0,0,300,0.0,0.0,,,,,,0,0,0,0,20
1C_delay_sweep,delay_0.05s,synchronized_bearing_fusion,15,40022,2.0,5;5;5;5,5.0,0.0,0.05,0.5,1.0,0.05,0.5,,,,,,0.0,0,300,0.0,0.0,,,,,,0,0,0,0,20
1C_delay_sweep,delay_0.05s,synchronized_bearing_fusion,16,40023,2.0,5;5;5;5,5.0,0.0,0.05,0.5,1.0,0.05,0.5,,,,,,0.0,0,300,0.0,0.0,,,,,,0,0,0,0,20
1C_delay_sweep,delay_0.05s,synchronized_bearing_fusion,17,40024,2.0,5;5;5;5,5.0,0.0,0.05,0.5,1.0,0.05,0.5,,,,,,0.0,0,300,0.0,0.0,,,,,,0,0,0,0,20
1C_delay_sweep,delay_0.05s,synchronized_bearing_fusion,18,40025,2.0,5;5;5;5,5.0,0.0,0.05,0.5,1.0,0.05,0.5,,,,,,0.0,0,300,0.0,0.0,,,,,,0,0,0,0,20
1C_delay_sweep,delay_0.05s,synchronized_bearing_fusion,19,40026,2.0,5;5;5;5,5.0,0.0,0.05,0.5,1.0,0.05,0.5,,,,,,0.0,0,300,0.0,0.0,,,,,,0,0,0,0,20
1C_delay_sweep,delay_0.05s,tro_sliding_window_fusion,0,41007,2.0,5;5;5;5,5.0,0.0,0.05,0.5,1.0,0.05,0.5,1.5866365713535662,1.4565739992316826,1.415001333013102,2.5476648222978744,3.391763944074298,99.66666666666667,299,1,7.96,3.986666666666667,0.2996655518394664,0.4000000000000057,2.0819912042869055,7.745916421597451,1.7260967769115405,0,0,0,0,20
1C_delay_sweep,delay_0.05s,tro_sliding_window_fusion,1,41008,2.0,5;5;5;5,5.0,0.0,0.05,0.5,1.0,0.05,0.5,1.70713927912222,1.5740720417259173,1.470943157289238,2.7840526142262854,3.814975232553322,99.66666666666667,299,1,7.96,3.986666666666667,0.2996655518394664,0.4000000000000057,2.2271530437132805,8.738816133323624,1.724094109992511,0,0,0,0,20
1C_delay_sweep,delay_0.05s,tro_sliding_window_fusion,2,41009,2.0,5;5;5;5,5.0,0.0,0.05,0.5,1.0,0.05,0.5,1.7892263141337579,1.6318963545231824,1.5267459582159466,2.9509873279042713,3.8987042848857216,99.66666666666667,299,1,7.96,3.986666666666667,0.2996655518394664,0.4000000000000057,2.2216943224899115,10.520504879006499,1.725889587428667,0,0,0,0,20
1C_delay_sweep,delay_0.05s,tro_sliding_window_fusion,3,41010,2.0,5;5;5;5,5.0,0.0,0.05,0.5,1.0,0.05,0.5,1.6816282267965876,1.5263185731951456,1.444540400068647,2.7701055584950756,4.052853987195506,99.66666666666667,299,1,7.96,3.986666666666667,0.2996655518394664,0.4000000000000057,2.1617129980279697,8.85333050718244,1.724845528300786,0,0,0,0,20
1C_delay_sweep,delay_0.05s,tro_sliding_window_fusion,4,41011,2.0,5;5;5;5,5.0,0.0,0.05,0.5,1.0,0.05,0.5,1.7089446792876068,1.5623600180473536,1.4240265827679028,2.9511031497438798,4.141271423800511,99.66666666666667,299,1,7.96,3.986666666666667,0.2996655518394664,0.4000000000000057,2.1222700637114746,7.8975947707852985,1.727306684525564,0,0,0,0,20
1C_delay_sweep,delay_0.05s,tro_sliding_window_fusion,5,41012,2.0,5;5;5;5,5.0,0.0,0.05,0.5,1.0,0.05,0.5,1.5613642727824846,1.4201133417993548,1.3463561071422325,2.5683140774750974,3.9364668070338324,99.66666666666667,299,1,7.96,3.986666666666667,0.2996655518394664,0.4000000000000057,2.1356686969349905,10.141382491675257,1.7238046277238628,0,0,0,0,20
1C_delay_sweep,delay_0.05s,tro_sliding_window_fusion,6,41013,2.0,5;5;5;5,5.0,0.0,0.05,0.5,1.0,0.05,0.5,1.6480130387853955,1.4996790313584247,1.4835629575895197,2.766946792998786,3.8122721652012936,99.66666666666667,299,1,7.96,3.986666666666667,0.2996655518394664,0.4000000000000057,2.0877677717521834,8.107662269002734,1.7251666123611213,0,0,0,0,20
1C_delay_sweep,delay_0.05s,tro_sliding_window_fusion,7,41014,2.0,5;5;5;5,5.0,0.0,0.05,0.5,1.0,0.05,0.5,1.7201703032878952,1.5483970953791926,1.4722227177079081,2.7756093769947103,4.394199278912404,99.66666666666667,299,1,7.96,3.986666666666667,0.2996655518394664,0.4000000000000057,2.163527710598039,9.332237233725008,1.72539896950652,0,0,0,0,20
1C_delay_sweep,delay_0.05s,tro_sliding_window_fusion,8,41015,2.0,5;5;5;5,5.0,0.0,0.05,0.5,1.0,0.05,0.5,1.5997514851792212,1.4436575023661498,1.337343341538389,2.82657985843343,3.9220002596582417,99.66666666666667,299,1,7.96,3.986666666666667,0.2996655518394664,0.4000000000000057,2.1912108892007094,7.354746177155542,1.7256796842630597,0,0,0,0,20
1C_delay_sweep,delay_0.05s,tro_sliding_window_fusion,9,41016,2.0,5;5;5;5,5.0,0.0,0.05,0.5,1.0,0.05,0.5,1.5500681655756012,1.4218754997575789,1.3600323413207234,2.5987212140379508,3.51626709254915,99.66666666666667,299,1,7.96,3.986666666666667,0.2996655518394664,0.4000000000000057,2.1390874550494607,10.320651731413541,1.7248490218033357,0,0,0,0,20
1C_delay_sweep,delay_0.05s,tro_sliding_window_fusion,10,41017,2.0,5;5;5;5,5.0,0.0,0.05,0.5,1.0,0.05,0.5,1.6692044039488392,1.4932000583237102,1.3622638227529633,2.847178761146976,4.98326890962655,99.66666666666667,299,1,7.96,3.986666666666667,0.2996655518394664,0.4000000000000057,2.1322590826566805,8.832891015039843,1.72584190626145,0,0,0,0,20
1C_delay_sweep,delay_0.05s,tro_sliding_window_fusion,11,41018,2.0,5;5;5;5,5.0,0.0,0.05,0.5,1.0,0.05,0.5,1.6793732004100563,1.538937841356548,1.4958344334345044,2.7152193367600552,3.9282816269494467,99.66666666666667,299,1,7.96,3.986666666666667,0.2996655518394664,0.4000000000000057,2.1535501785245272,9.886561899949387,1.7256233405888606,0,0,0,0,20
1C_delay_sweep,delay_0.05s,tro_sliding_window_fusion,12,41019,2.0,5;5;5;5,5.0,0.0,0.05,0.5,1.0,0.05,0.5,1.6341947164059256,1.496409070726936,1.4520907803434293,2.6547260000188984,4.122120133351526,99.66666666666667,299,1,7.96,3.986666666666667,0.2996655518394664,0.4000000000000057,2.161979211972475,9.602592129415415,1.7231254790754278,0,0,0,0,20
1C_delay_sweep,delay_0.05s,tro_sliding_window_fusion,13,41020,2.0,5;5;5;5,5.0,0.0,0.05,0.5,1.0,0.05,0.5,1.4932131053859339,1.367951172780489,1.2912551902250435,2.4454048359347524,3.7312973253046304,99.66666666666667,299,1,7.96,3.986666666666667,0.2996655518394664,0.4000000000000057,2.1624481217491516,9.27395962589016,1.72740197455076,0,0,0,0,20
1C_delay_sweep,delay_0.05s,tro_sliding_window_fusion,14,41021,2.0,5;5;5;5,5.0,0.0,0.05,0.5,1.0,0.05,0.5,1.6765819971160998,1.524424082480333,1.4473905645008929,2.947870645846726,4.099848863119547,99.66666666666667,299,1,7.96,3.986666666666667,0.2996655518394664,0.4000000000000057,2.135304792160882,9.376015729551394,1.7258519286731744,0,0,0,0,20
1C_delay_sweep,delay_0.05s,tro_sliding_window_fusion,15,41022,2.0,5;5;5;5,5.0,0.0,0.05,0.5,1.0,0.05,0.5,1.6138235494221924,1.4930148276541322,1.457700024254102,2.49007257112489,3.8404068126191953,99.66666666666667,299,1,7.96,3.986666666666667,0.2996655518394664,0.4000000000000057,2.2210184276613645,8.34130759782587,1.723071792195962,0,0,0,0,20
1C_delay_sweep,delay_0.05s,tro_sliding_window_fusion,16,41023,2.0,5;5;5;5,5.0,0.0,0.05,0.5,1.0,0.05,0.5,1.6470378739391551,1.5157855203108872,1.4621193702271165,2.7145893356666297,3.5493533540667883,99.66666666666667,299,1,7.96,3.986666666666667,0.2996655518394664,0.4000000000000057,2.1485616637478073,9.225216646855412,1.7236624885656318,0,0,0,0,20
1C_delay_sweep,delay_0.05s,tro_sliding_window_fusion,17,41024,2.0,5;5;5;5,5.0,0.0,0.05,0.5,1.0,0.05,0.5,1.7159857959136782,1.5826026654865015,1.5521595514475444,2.8500451358369694,3.48983963537138,99.66666666666667,299,1,7.96,3.986666666666667,0.2996655518394664,0.4000000000000057,2.1407745876461806,9.541945395269217,1.7256181922142388,0,0,0,0,20
1C_delay_sweep,delay_0.05s,tro_sliding_window_fusion,18,41025,2.0,5;5;5;5,5.0,0.0,0.05,0.5,1.0,0.05,0.5,1.5722003725038756,1.424667710351204,1.3624170335668373,2.580259028803802,4.71402830467378,99.66666666666667,299,1,7.96,3.986666666666667,0.2996655518394664,0.4000000000000057,2.175247683562225,9.59876656326755,1.7244106253214007,0,0,0,0,20
1C_delay_sweep,delay_0.05s,tro_sliding_window_fusion,19,41026,2.0,5;5;5;5,5.0,0.0,0.05,0.5,1.0,0.05,0.5,1.5921309050467713,1.460148150199416,1.403745405957472,2.5398597269967405,3.7934764700210715,99.66666666666667,299,1,7.96,3.986666666666667,0.2996655518394664,0.4000000000000057,2.084571212606046,9.293070983020062,1.7276951670349938,0,0,0,0,20
1C_delay_sweep,delay_0.1s,synchronized_bearing_fusion,0,50007,2.0,5;5;5;5,5.0,0.0,0.1,0.5,1.0,0.05,0.5,,,,,,0.0,0,300,0.0,0.0,,,,,,0,0,0,0,20
1C_delay_sweep,delay_0.1s,synchronized_bearing_fusion,1,50008,2.0,5;5;5;5,5.0,0.0,0.1,0.5,1.0,0.05,0.5,,,,,,0.0,0,300,0.0,0.0,,,,,,0,0,0,0,20
1C_delay_sweep,delay_0.1s,synchronized_bearing_fusion,2,50009,2.0,5;5;5;5,5.0,0.0,0.1,0.5,1.0,0.05,0.5,,,,,,0.0,0,300,0.0,0.0,,,,,,0,0,0,0,20
1C_delay_sweep,delay_0.1s,synchronized_bearing_fusion,3,50010,2.0,5;5;5;5,5.0,0.0,0.1,0.5,1.0,0.05,0.5,,,,,,0.0,0,300,0.0,0.0,,,,,,0,0,0,0,20
1C_delay_sweep,delay_0.1s,synchronized_bearing_fusion,4,50011,2.0,5;5;5;5,5.0,0.0,0.1,0.5,1.0,0.05,0.5,,,,,,0.0,0,300,0.0,0.0,,,,,,0,0,0,0,20
1C_delay_sweep,delay_0.1s,synchronized_bearing_fusion,5,50012,2.0,5;5;5;5,5.0,0.0,0.1,0.5,1.0,0.05,0.5,,,,,,0.0,0,300,0.0,0.0,,,,,,0,0,0,0,20
1C_delay_sweep,delay_0.1s,synchronized_bearing_fusion,6,50013,2.0,5;5;5;5,5.0,0.0,0.1,0.5,1.0,0.05,0.5,,,,,,0.0,0,300,0.0,0.0,,,,,,0,0,0,0,20
1C_delay_sweep,delay_0.1s,synchronized_bearing_fusion,7,50014,2.0,5;5;5;5,5.0,0.0,0.1,0.5,1.0,0.05,0.5,,,,,,0.0,0,300,0.0,0.0,,,,,,0,0,0,0,20
1C_delay_sweep,delay_0.1s,synchronized_bearing_fusion,8,50015,2.0,5;5;5;5,5.0,0.0,0.1,0.5,1.0,0.05,0.5,,,,,,0.0,0,300,0.0,0.0,,,,,,0,0,0,0,20
1C_delay_sweep,delay_0.1s,synchronized_bearing_fusion,9,50016,2.0,5;5;5;5,5.0,0.0,0.1,0.5,1.0,0.05,0.5,,,,,,0.0,0,300,0.0,0.0,,,,,,0,0,0,0,20
1C_delay_sweep,delay_0.1s,synchronized_bearing_fusion,10,50017,2.0,5;5;5;5,5.0,0.0,0.1,0.5,1.0,0.05,0.5,,,,,,0.0,0,300,0.0,0.0,,,,,,0,0,0,0,20
1C_delay_sweep,delay_0.1s,synchronized_bearing_fusion,11,50018,2.0,5;5;5;5,5.0,0.0,0.1,0.5,1.0,0.05,0.5,,,,,,0.0,0,300,0.0,0.0,,,,,,0,0,0,0,20
1C_delay_sweep,delay_0.1s,synchronized_bearing_fusion,12,50019,2.0,5;5;5;5,5.0,0.0,0.1,0.5,1.0,0.05,0.5,,,,,,0.0,0,300,0.0,0.0,,,,,,0,0,0,0,20
1C_delay_sweep,delay_0.1s,synchronized_bearing_fusion,13,50020,2.0,5;5;5;5,5.0,0.0,0.1,0.5,1.0,0.05,0.5,,,,,,0.0,0,300,0.0,0.0,,,,,,0,0,0,0,20
1C_delay_sweep,delay_0.1s,synchronized_bearing_fusion,14,50021,2.0,5;5;5;5,5.0,0.0,0.1,0.5,1.0,0.05,0.5,,,,,,0.0,0,300,0.0,0.0,,,,,,0,0,0,0,20
1C_delay_sweep,delay_0.1s,synchronized_bearing_fusion,15,50022,2.0,5;5;5;5,5.0,0.0,0.1,0.5,1.0,0.05,0.5,,,,,,0.0,0,300,0.0,0.0,,,,,,0,0,0,0,20
1C_delay_sweep,delay_0.1s,synchronized_bearing_fusion,16,50023,2.0,5;5;5;5,5.0,0.0,0.1,0.5,1.0,0.05,0.5,,,,,,0.0,0,300,0.0,0.0,,,,,,0,0,0,0,20
1C_delay_sweep,delay_0.1s,synchronized_bearing_fusion,17,50024,2.0,5;5;5;5,5.0,0.0,0.1,0.5,1.0,0.05,0.5,,,,,,0.0,0,300,0.0,0.0,,,,,,0,0,0,0,20
1C_delay_sweep,delay_0.1s,synchronized_bearing_fusion,18,50025,2.0,5;5;5;5,5.0,0.0,0.1,0.5,1.0,0.05,0.5,,,,,,0.0,0,300,0.0,0.0,,,,,,0,0,0,0,20
1C_delay_sweep,delay_0.1s,synchronized_bearing_fusion,19,50026,2.0,5;5;5;5,5.0,0.0,0.1,0.5,1.0,0.05,0.5,,,,,,0.0,0,300,0.0,0.0,,,,,,0,0,0,0,20
1C_delay_sweep,delay_0.1s,tro_sliding_window_fusion,0,51007,2.0,5;5;5;5,5.0,0.0,0.1,0.5,1.0,0.05,0.5,1.6807014060143046,1.5467035354021723,1.500480397314265,2.7503602394690647,3.836940010049808,99.66666666666667,299,1,7.96,3.986666666666667,0.2996655518394664,0.4000000000000057,2.1579640006947223,8.822595190228816,1.7232692484140522,0,0,0,0,20
1C_delay_sweep,delay_0.1s,tro_sliding_window_fusion,1,51008,2.0,5;5;5;5,5.0,0.0,0.1,0.5,1.0,0.05,0.5,1.558498180384592,1.4300071897342468,1.3794246190722799,2.49466997437319,3.7839197515801906,99.66666666666667,299,1,7.96,3.986666666666667,0.2996655518394664,0.4000000000000057,2.0754101508974467,11.536344986937264,1.7247225622652043,0,0,0,0,20
