experiment_name,condition_name,method,time_s,truth_x_m,truth_y_m,truth_z_m,estimate_x_m,estimate_y_m,estimate_z_m,valid_estimate,localization_error_m,active_rays,contributing_uavs,mean_observation_age_s,max_observation_age_s,mean_residual_m,max_residual_m,gated_rejected_observations,condition_number,geometry_quality,packet_loss_count,duplicate_count,out_of_order_count,stale_rejected_count
1C_delay_sweep,delay_0s,synchronized_bearing_fusion,0.0,0.0,0.0,0.0,-1.987157216944088,2.203058240492006,-2.2139478580453065,True,3.701867708872929,4,4,0.0,0.0,2.4291533040956703,3.033312394135559,0,1.6663552238448434,0.589215133337976,0,0,0,0
1C_delay_sweep,delay_0s,synchronized_bearing_fusion,0.2,0.4,0.1,0.0,0.7666873821633792,0.27805725803916465,0.32064886176421226,True,0.5186325442246588,4,4,0.0,0.0,1.6164050941229053,2.3213472990327433,0,1.709339312128371,0.5783398643704508,0,0,0,0
1C_delay_sweep,delay_0s,synchronized_bearing_fusion,0.4,0.8,0.2,0.0,-0.6296814596362512,1.277627389016519,0.6035151703578705,True,1.8893121569603821,4,4,0.0,0.0,2.0860977072286575,3.5669139939259207,0,1.6750913251082038,0.5708172770233908,0,0,0,0
1C_delay_sweep,delay_0s,synchronized_bearing_fusion,0.6000000000000001,1.2000000000000002,0.30000000000000004,0.0,0.7409911541455695,-0.6422433742995992,0.18052798576131687,True,1.0635328159615713,4,4,0.0,0.0,0.8255427148875588,1.3143120892715274,0,1.6649823636017138,0.578115250477494,0,0,0,0
1C_delay_sweep,delay_0s,synchronized_bearing_fusion,0.8,1.6,0.4,0.0,0.11443404212097792,-1.3269216623017002,-0.35246627155952265,True,2.3050807177890658,4,4,0.0,0.0,1.4197368737110314,2.155573395776574,0,1.6730804078294237,0.5745506209522447,0,0,0,0
1C_delay_sweep,delay_0s,synchronized_bearing_fusion,1.0,2.0,0.5,0.0,2.9247724115621723,0.45934359831345717,-0.33324333167018694,True,0.9838231925947158,4,4,0.0,0.0,1.8598945292405293,2.2778288906390762,0,1.6765137123272307,0.5827564467692014,0,0,0,0
1C_delay_sweep,delay_0s,synchronized_bearing_fusion,1.2,2.4,0.6,0.0,3.958881613782962,-0.42854116806084036,-0.2804378802543257,True,1.8885587692386145,4,4,0.0,0.0,1.3128380489630929,2.174179410338083,0,1.6770742290284262,0.5778499529903617,0,0,0,0
1C_delay_sweep,delay_0s,synchronized_bearing_fusion,1.4,2.8,0.7,0.0,3.1320875750276844,1.2865731182094935,0.7704621975708329,True,1.023700238536386,4,4,0.0,0.0,3.3903256782485336,4.59096816148859,0,1.7409491883827033,0.5560814653568011,0,0,0,0
1C_delay_sweep,delay_0s,synchronized_bearing_fusion,1.5999999999999999,3.1999999999999997,0.7999999999999999,0.0,2.7068309545704605,-0.12147655717962766,-1.5938873669342426,True,1.9059936230937593,4,4,0.0,0.0,2.2318063358933995,3.5934691058395916,0,1.7243877396106226,0.5811526753554798,0,0,0,0
1C_delay_sweep,delay_0s,synchronized_bearing_fusion,1.7999999999999998,3.5999999999999996,0.8999999999999999,0.0,5.525744580601469,0.2268890682483076,1.063785763820978,True,2.3006978653155965,4,4,0.0,0.0,2.821093491385193,4.402389481631531,0,1.7078912496650096,0.5597575349852055,0,0,0,0
1C_delay_sweep,delay_0s,synchronized_bearing_fusion,1.9999999999999998,3.9999999999999996,0.9999999999999999,0.0,2.3611377092797023,3.4629187924355778,1.10315483131394,True,3.157338937765249,4,4,0.0,0.0,2.9182400275742193,3.720380119838389,0,1.766041190691745,0.5696027844904754,0,0,0,0
1C_delay_sweep,delay_0s,synchronized_bearing_fusion,2.1999999999999997,4.3999999999999995,1.0999999999999999,0.0,2.3049492596485304,0.22603122776499476,-0.28661817723606303,True,2.288057909890247,4,4,0.0,0.0,1.2371930332077206,1.758867718004047,0,1.666487071070008,0.5829760936827988,0,0,0,0
1C_delay_sweep,delay_0s,synchronized_bearing_fusion,2.4,4.8,1.2,0.0,1.7477541834019286,0.2671325861661726,2.084520840286075,True,3.812043188412272,4,4,0.0,0.0,2.0564607977005966,3.0452723081581885,0,1.721900542049788,0.5683508656571862,0,0,0,0
1C_delay_sweep,delay_0s,synchronized_bearing_fusion,2.6,5.2,1.3,0.0,5.519568437880584,1.1969905504542286,-1.1840756396469387,True,1.2307599496207482,4,4,0.0,0.0,0.7592014396506575,0.9959448459409929,0,1.6599929057864706,0.5810888240819001,0,0,0,0
